idForProcess	language	dependency	weight
7540579	Afrikaans_2.8	compound	26
7540579	Afrikaans_2.8	flat	28
7540579	Afrikaans_2.8	nmod	30
7540579	Afrikaans_2.8	obj	32
7540579	Afrikaans_2.8	iobj	34
7540579	Afrikaans_2.8	obl	36
7540579	Afrikaans_2.8	conj	38
7540579	Afrikaans_2.8	amod	40
7540579	Afrikaans_2.8	cc	42
7540579	Afrikaans_2.8	xcomp	44
7540579	Afrikaans_2.8	dep	46
7540579	Afrikaans_2.8	advmod	48
7540579	Afrikaans_2.8	ccomp	50
4054065	Akkadian_2.8	acl	0
4054065	Akkadian_2.8	appos	2
4054065	Akkadian_2.8	list	4
4054065	Akkadian_2.8	cc	6
4054065	Akkadian_2.8	det	8
4054065	Akkadian_2.8	nummod	10
4054065	Akkadian_2.8	conj	12
4054065	Akkadian_2.8	root	14
4054065	Akkadian_2.8	advmod	16
4054065	Akkadian_2.8	obj	18
4054065	Akkadian_2.8	parataxis	20
4054065	Akkadian_2.8	vocative	22
4054065	Akkadian_2.8	xcomp	24
4054065	Akkadian_2.8	amod	26
4054065	Akkadian_2.8	fixed	28
4054065	Akkadian_2.8	obl	30
4054065	Akkadian_2.8	nmod	32
4054065	Akkadian_2.8	discourse	34
4054065	Akkadian_2.8	HEAD	36
4054065	Akkadian_2.8	compound	38
4054065	Akkadian_2.8	iobj	40
4054065	Akkadian_2.8	nsubj	42
4054065	Akkadian_2.8	mark	44
4054065	Akkadian_2.8	dep	46
4054065	Akkadian_2.8	csubj	48
4054065	Akkadian_2.8	ccomp	50
4054065	Akkadian_2.8	advcl	52
4054065	Akkadian_2.8	case	54
4054065	Akkadian_2.8	cop	56
4054065	Akkadian_2.8	flat	58
2757979	Akkadian_2.8	flat	0
2757979	Akkadian_2.8	cop	2
2757979	Akkadian_2.8	obl	4
2757979	Akkadian_2.8	nsubj	6
2757979	Akkadian_2.8	case	8
2757979	Akkadian_2.8	root	10
2757979	Akkadian_2.8	HEAD	12
2757979	Akkadian_2.8	vocative	14
2757979	Akkadian_2.8	compound	16
2757979	Akkadian_2.8	nmod	18
2757979	Akkadian_2.8	discourse	20
2757979	Akkadian_2.8	amod	22
2757979	Akkadian_2.8	det	24
2757979	Akkadian_2.8	xcomp	26
2757979	Akkadian_2.8	nummod	28
2757979	Akkadian_2.8	iobj	30
2757979	Akkadian_2.8	dep	32
2757979	Akkadian_2.8	obj	34
2757979	Akkadian_2.8	advmod	36
2757979	Akkadian_2.8	advcl	38
2757979	Akkadian_2.8	conj	40
2757979	Akkadian_2.8	appos	42
2757979	Akkadian_2.8	acl	44
2757979	Akkadian_2.8	mark	46
2757979	Akkadian_2.8	ccomp	48
2757979	Akkadian_2.8	cc	50
2757979	Akkadian_2.8	fixed	52
2757979	Akkadian_2.8	list	54
2757979	Akkadian_2.8	csubj	56
2757979	Akkadian_2.8	parataxis	58
6576212	Akkadian_2.8	nsubj	0
6576212	Akkadian_2.8	xcomp	2
6576212	Akkadian_2.8	discourse	4
6576212	Akkadian_2.8	HEAD	6
6576212	Akkadian_2.8	mark	8
6576212	Akkadian_2.8	obj	10
6576212	Akkadian_2.8	advmod	12
6576212	Akkadian_2.8	root	14
6576212	Akkadian_2.8	vocative	16
6576212	Akkadian_2.8	parataxis	18
6576212	Akkadian_2.8	advcl	20
6576212	Akkadian_2.8	compound	22
6576212	Akkadian_2.8	nmod	24
6576212	Akkadian_2.8	amod	26
6576212	Akkadian_2.8	fixed	28
6576212	Akkadian_2.8	nummod	30
6576212	Akkadian_2.8	iobj	32
6576212	Akkadian_2.8	csubj	34
6576212	Akkadian_2.8	acl	36
6576212	Akkadian_2.8	obl	38
6576212	Akkadian_2.8	dep	40
6576212	Akkadian_2.8	ccomp	42
6576212	Akkadian_2.8	conj	44
6576212	Akkadian_2.8	appos	46
6576212	Akkadian_2.8	det	48
6576212	Akkadian_2.8	case	50
6576212	Akkadian_2.8	cop	52
6576212	Akkadian_2.8	cc	54
6576212	Akkadian_2.8	list	56
6576212	Akkadian_2.8	flat	58
6160306	Akkadian_2.8	flat	0
6160306	Akkadian_2.8	obl	2
6160306	Akkadian_2.8	cop	4
6160306	Akkadian_2.8	ccomp	6
6160306	Akkadian_2.8	nsubj	8
6160306	Akkadian_2.8	case	10
6160306	Akkadian_2.8	acl	12
6160306	Akkadian_2.8	parataxis	14
6160306	Akkadian_2.8	advcl	16
6160306	Akkadian_2.8	xcomp	18
6160306	Akkadian_2.8	amod	20
6160306	Akkadian_2.8	HEAD	22
6160306	Akkadian_2.8	iobj	24
6160306	Akkadian_2.8	discourse	26
6160306	Akkadian_2.8	vocative	28
6160306	Akkadian_2.8	dep	30
6160306	Akkadian_2.8	obj	32
6160306	Akkadian_2.8	compound	34
6160306	Akkadian_2.8	cc	36
6160306	Akkadian_2.8	advmod	38
6160306	Akkadian_2.8	nmod	40
6160306	Akkadian_2.8	nummod	42
6160306	Akkadian_2.8	conj	44
6160306	Akkadian_2.8	list	46
6160306	Akkadian_2.8	det	48
6160306	Akkadian_2.8	appos	50
6160306	Akkadian_2.8	fixed	52
6160306	Akkadian_2.8	root	54
6160306	Akkadian_2.8	mark	56
6160306	Akkadian_2.8	csubj	58
2174322	Akkadian_2.8	cop	0
2174322	Akkadian_2.8	list	2
2174322	Akkadian_2.8	flat	4
2174322	Akkadian_2.8	case	6
2174322	Akkadian_2.8	amod	8
2174322	Akkadian_2.8	obl	10
2174322	Akkadian_2.8	csubj	12
2174322	Akkadian_2.8	xcomp	14
2174322	Akkadian_2.8	advcl	16
2174322	Akkadian_2.8	fixed	18
2174322	Akkadian_2.8	iobj	20
2174322	Akkadian_2.8	advmod	22
2174322	Akkadian_2.8	ccomp	24
2174322	Akkadian_2.8	discourse	26
2174322	Akkadian_2.8	mark	28
2174322	Akkadian_2.8	HEAD	30
2174322	Akkadian_2.8	nsubj	32
2174322	Akkadian_2.8	dep	34
2174322	Akkadian_2.8	vocative	36
2174322	Akkadian_2.8	det	38
2174322	Akkadian_2.8	obj	40
2174322	Akkadian_2.8	compound	42
2174322	Akkadian_2.8	nmod	44
2174322	Akkadian_2.8	nummod	46
2174322	Akkadian_2.8	parataxis	48
2174322	Akkadian_2.8	conj	50
2174322	Akkadian_2.8	root	52
2174322	Akkadian_2.8	appos	54
2174322	Akkadian_2.8	acl	56
2174322	Akkadian_2.8	cc	58
3206880	Akkadian_2.8	cop	0
3206880	Akkadian_2.8	flat	2
3206880	Akkadian_2.8	root	4
3206880	Akkadian_2.8	case	6
3206880	Akkadian_2.8	nsubj	8
3206880	Akkadian_2.8	iobj	10
3206880	Akkadian_2.8	obj	12
3206880	Akkadian_2.8	csubj	14
3206880	Akkadian_2.8	compound	16
3206880	Akkadian_2.8	dep	18
3206880	Akkadian_2.8	ccomp	20
3206880	Akkadian_2.8	mark	22
3206880	Akkadian_2.8	xcomp	24
3206880	Akkadian_2.8	HEAD	26
3206880	Akkadian_2.8	discourse	28
3206880	Akkadian_2.8	vocative	30
3206880	Akkadian_2.8	advcl	32
3206880	Akkadian_2.8	obl	34
3206880	Akkadian_2.8	advmod	36
3206880	Akkadian_2.8	nmod	38
3206880	Akkadian_2.8	amod	40
3206880	Akkadian_2.8	parataxis	42
3206880	Akkadian_2.8	nummod	44
3206880	Akkadian_2.8	conj	46
3206880	Akkadian_2.8	appos	48
3206880	Akkadian_2.8	fixed	50
3206880	Akkadian_2.8	list	52
3206880	Akkadian_2.8	det	54
3206880	Akkadian_2.8	cc	56
3206880	Akkadian_2.8	acl	58
6469211	Akkadian_2.8	cop	0
6469211	Akkadian_2.8	flat	2
6469211	Akkadian_2.8	fixed	4
6469211	Akkadian_2.8	parataxis	6
6469211	Akkadian_2.8	obl	8
6469211	Akkadian_2.8	discourse	10
6469211	Akkadian_2.8	advmod	12
6469211	Akkadian_2.8	case	14
6469211	Akkadian_2.8	HEAD	16
6469211	Akkadian_2.8	mark	18
6469211	Akkadian_2.8	dep	20
6469211	Akkadian_2.8	compound	22
6469211	Akkadian_2.8	nmod	24
6469211	Akkadian_2.8	iobj	26
6469211	Akkadian_2.8	amod	28
6469211	Akkadian_2.8	det	30
6469211	Akkadian_2.8	csubj	32
6469211	Akkadian_2.8	xcomp	34
6469211	Akkadian_2.8	vocative	36
6469211	Akkadian_2.8	obj	38
6469211	Akkadian_2.8	advcl	40
6469211	Akkadian_2.8	nsubj	42
6469211	Akkadian_2.8	list	44
6469211	Akkadian_2.8	nummod	46
6469211	Akkadian_2.8	conj	48
6469211	Akkadian_2.8	root	50
6469211	Akkadian_2.8	ccomp	52
6469211	Akkadian_2.8	appos	54
6469211	Akkadian_2.8	cc	56
6469211	Akkadian_2.8	acl	58
820057	Akkadian_2.8	obl	0
820057	Akkadian_2.8	flat	2
820057	Akkadian_2.8	cop	4
820057	Akkadian_2.8	nsubj	6
820057	Akkadian_2.8	compound	8
820057	Akkadian_2.8	case	10
820057	Akkadian_2.8	iobj	12
820057	Akkadian_2.8	HEAD	14
820057	Akkadian_2.8	discourse	16
820057	Akkadian_2.8	vocative	18
820057	Akkadian_2.8	dep	20
820057	Akkadian_2.8	nmod	22
820057	Akkadian_2.8	amod	24
820057	Akkadian_2.8	obj	26
820057	Akkadian_2.8	fixed	28
820057	Akkadian_2.8	advmod	30
820057	Akkadian_2.8	mark	32
820057	Akkadian_2.8	csubj	34
820057	Akkadian_2.8	xcomp	36
820057	Akkadian_2.8	root	38
820057	Akkadian_2.8	parataxis	40
820057	Akkadian_2.8	ccomp	42
820057	Akkadian_2.8	advcl	44
820057	Akkadian_2.8	det	46
820057	Akkadian_2.8	nummod	48
820057	Akkadian_2.8	conj	50
820057	Akkadian_2.8	appos	52
820057	Akkadian_2.8	acl	54
820057	Akkadian_2.8	list	56
820057	Akkadian_2.8	cc	58
9438979	Amharic_2.8	advcl	0
9438979	Amharic_2.8	dep	2
9438979	Amharic_2.8	parataxis	4
9438979	Amharic_2.8	punct	6
9438979	Amharic_2.8	csubj	8
9438979	Amharic_2.8	ccomp	10
9438979	Amharic_2.8	xcomp	12
9438979	Amharic_2.8	nsubj	14
9438979	Amharic_2.8	flat	16
9438979	Amharic_2.8	acl	18
9438979	Amharic_2.8	expl	20
9438979	Amharic_2.8	case	22
9438979	Amharic_2.8	mark	24
9438979	Amharic_2.8	iobj	26
9438979	Amharic_2.8	aux	28
9438979	Amharic_2.8	cop	30
9438979	Amharic_2.8	amod	32
9438979	Amharic_2.8	obl	34
9438979	Amharic_2.8	clf	36
9438979	Amharic_2.8	root	38
9438979	Amharic_2.8	advmod	40
9438979	Amharic_2.8	discourse	42
9438979	Amharic_2.8	nummod	44
9438979	Amharic_2.8	det	46
9438979	Amharic_2.8	obj	48
9438979	Amharic_2.8	fixed	50
9438979	Amharic_2.8	cc	52
9438979	Amharic_2.8	nmod	54
9438979	Amharic_2.8	HEAD	56
9438979	Amharic_2.8	conj	58
9438979	Amharic_2.8	goeswith	60
9438979	Amharic_2.8	compound	62
4126310	Amharic_2.8	csubj	0
4126310	Amharic_2.8	ccomp	2
4126310	Amharic_2.8	xcomp	4
4126310	Amharic_2.8	case	6
4126310	Amharic_2.8	mark	8
4126310	Amharic_2.8	cc	10
4126310	Amharic_2.8	parataxis	12
4126310	Amharic_2.8	fixed	14
4126310	Amharic_2.8	conj	16
4126310	Amharic_2.8	nmod	18
4126310	Amharic_2.8	nsubj	20
4126310	Amharic_2.8	expl	22
4126310	Amharic_2.8	acl	24
4126310	Amharic_2.8	root	26
4126310	Amharic_2.8	cop	28
4126310	Amharic_2.8	dep	30
4126310	Amharic_2.8	obl	32
4126310	Amharic_2.8	amod	34
4126310	Amharic_2.8	nummod	36
4126310	Amharic_2.8	iobj	38
4126310	Amharic_2.8	punct	40
4126310	Amharic_2.8	obj	42
4126310	Amharic_2.8	det	44
4126310	Amharic_2.8	flat	46
4126310	Amharic_2.8	clf	48
4126310	Amharic_2.8	HEAD	50
4126310	Amharic_2.8	goeswith	52
4126310	Amharic_2.8	discourse	54
4126310	Amharic_2.8	advmod	56
4126310	Amharic_2.8	advcl	58
4126310	Amharic_2.8	aux	60
4126310	Amharic_2.8	compound	62
8606348	Amharic_2.8	parataxis	0
8606348	Amharic_2.8	root	2
8606348	Amharic_2.8	flat	4
8606348	Amharic_2.8	mark	6
8606348	Amharic_2.8	aux	8
8606348	Amharic_2.8	nsubj	10
8606348	Amharic_2.8	dep	12
8606348	Amharic_2.8	expl	14
8606348	Amharic_2.8	iobj	16
8606348	Amharic_2.8	amod	18
8606348	Amharic_2.8	nummod	20
8606348	Amharic_2.8	HEAD	22
8606348	Amharic_2.8	clf	24
8606348	Amharic_2.8	punct	26
8606348	Amharic_2.8	ccomp	28
8606348	Amharic_2.8	conj	30
8606348	Amharic_2.8	obj	32
8606348	Amharic_2.8	acl	34
8606348	Amharic_2.8	goeswith	36
8606348	Amharic_2.8	compound	38
8606348	Amharic_2.8	xcomp	40
8606348	Amharic_2.8	fixed	42
8606348	Amharic_2.8	det	44
8606348	Amharic_2.8	advmod	46
8606348	Amharic_2.8	advcl	48
8606348	Amharic_2.8	nmod	50
8606348	Amharic_2.8	cc	52
8606348	Amharic_2.8	discourse	54
8606348	Amharic_2.8	case	56
8606348	Amharic_2.8	csubj	58
8606348	Amharic_2.8	obl	60
8606348	Amharic_2.8	cop	62
4936825	Amharic_2.8	ccomp	0
4936825	Amharic_2.8	case	2
4936825	Amharic_2.8	cc	4
4936825	Amharic_2.8	obl	6
4936825	Amharic_2.8	conj	8
4936825	Amharic_2.8	punct	10
4936825	Amharic_2.8	csubj	12
4936825	Amharic_2.8	discourse	14
4936825	Amharic_2.8	nmod	16
4936825	Amharic_2.8	goeswith	18
4936825	Amharic_2.8	advcl	20
4936825	Amharic_2.8	compound	22
4936825	Amharic_2.8	det	24
4936825	Amharic_2.8	xcomp	26
4936825	Amharic_2.8	advmod	28
4936825	Amharic_2.8	fixed	30
4936825	Amharic_2.8	clf	32
4936825	Amharic_2.8	obj	34
4936825	Amharic_2.8	acl	36
4936825	Amharic_2.8	cop	38
4936825	Amharic_2.8	HEAD	40
4936825	Amharic_2.8	dep	42
4936825	Amharic_2.8	nummod	44
4936825	Amharic_2.8	amod	46
4936825	Amharic_2.8	parataxis	48
4936825	Amharic_2.8	nsubj	50
4936825	Amharic_2.8	expl	52
4936825	Amharic_2.8	flat	54
4936825	Amharic_2.8	root	56
4936825	Amharic_2.8	mark	58
4936825	Amharic_2.8	aux	60
4936825	Amharic_2.8	iobj	62
662103	Amharic_2.8	clf	0
662103	Amharic_2.8	cc	2
662103	Amharic_2.8	acl	4
662103	Amharic_2.8	fixed	6
662103	Amharic_2.8	cop	8
662103	Amharic_2.8	case	10
662103	Amharic_2.8	goeswith	12
662103	Amharic_2.8	aux	14
662103	Amharic_2.8	obl	16
662103	Amharic_2.8	ccomp	18
662103	Amharic_2.8	dep	20
662103	Amharic_2.8	advcl	22
662103	Amharic_2.8	nmod	24
662103	Amharic_2.8	det	26
662103	Amharic_2.8	xcomp	28
662103	Amharic_2.8	advmod	30
662103	Amharic_2.8	obj	32
662103	Amharic_2.8	csubj	34
662103	Amharic_2.8	HEAD	36
662103	Amharic_2.8	nummod	38
662103	Amharic_2.8	root	40
662103	Amharic_2.8	mark	42
662103	Amharic_2.8	compound	44
662103	Amharic_2.8	discourse	46
662103	Amharic_2.8	conj	48
662103	Amharic_2.8	parataxis	50
662103	Amharic_2.8	amod	52
662103	Amharic_2.8	punct	54
662103	Amharic_2.8	nsubj	56
662103	Amharic_2.8	flat	58
662103	Amharic_2.8	expl	60
662103	Amharic_2.8	iobj	62
7036174	Amharic_2.8	advcl	0
7036174	Amharic_2.8	root	2
7036174	Amharic_2.8	csubj	4
7036174	Amharic_2.8	cc	6
7036174	Amharic_2.8	punct	8
7036174	Amharic_2.8	obl	10
7036174	Amharic_2.8	ccomp	12
7036174	Amharic_2.8	xcomp	14
7036174	Amharic_2.8	advmod	16
7036174	Amharic_2.8	discourse	18
7036174	Amharic_2.8	compound	20
7036174	Amharic_2.8	iobj	22
7036174	Amharic_2.8	case	24
7036174	Amharic_2.8	flat	26
7036174	Amharic_2.8	mark	28
7036174	Amharic_2.8	nmod	30
7036174	Amharic_2.8	dep	32
7036174	Amharic_2.8	parataxis	34
7036174	Amharic_2.8	nsubj	36
7036174	Amharic_2.8	clf	38
7036174	Amharic_2.8	expl	40
7036174	Amharic_2.8	acl	42
7036174	Amharic_2.8	cop	44
7036174	Amharic_2.8	amod	46
7036174	Amharic_2.8	nummod	48
7036174	Amharic_2.8	obj	50
7036174	Amharic_2.8	det	52
7036174	Amharic_2.8	HEAD	54
7036174	Amharic_2.8	goeswith	56
7036174	Amharic_2.8	aux	58
7036174	Amharic_2.8	fixed	60
7036174	Amharic_2.8	conj	62
9556203	Amharic_2.8	parataxis	0
9556203	Amharic_2.8	mark	2
9556203	Amharic_2.8	aux	4
9556203	Amharic_2.8	flat	6
9556203	Amharic_2.8	nsubj	8
9556203	Amharic_2.8	expl	10
9556203	Amharic_2.8	case	12
9556203	Amharic_2.8	cop	14
9556203	Amharic_2.8	dep	16
9556203	Amharic_2.8	root	18
9556203	Amharic_2.8	HEAD	20
9556203	Amharic_2.8	csubj	22
9556203	Amharic_2.8	xcomp	24
9556203	Amharic_2.8	conj	26
9556203	Amharic_2.8	obl	28
9556203	Amharic_2.8	obj	30
9556203	Amharic_2.8	iobj	32
9556203	Amharic_2.8	advmod	34
9556203	Amharic_2.8	clf	36
9556203	Amharic_2.8	goeswith	38
9556203	Amharic_2.8	advcl	40
9556203	Amharic_2.8	nmod	42
9556203	Amharic_2.8	acl	44
9556203	Amharic_2.8	ccomp	46
9556203	Amharic_2.8	fixed	48
9556203	Amharic_2.8	amod	50
9556203	Amharic_2.8	det	52
9556203	Amharic_2.8	nummod	54
9556203	Amharic_2.8	cc	56
9556203	Amharic_2.8	discourse	58
9556203	Amharic_2.8	compound	60
9556203	Amharic_2.8	punct	62
6477647	Amharic_2.8	goeswith	0
6477647	Amharic_2.8	compound	2
6477647	Amharic_2.8	discourse	4
6477647	Amharic_2.8	advcl	6
6477647	Amharic_2.8	advmod	8
6477647	Amharic_2.8	ccomp	10
6477647	Amharic_2.8	HEAD	12
6477647	Amharic_2.8	nummod	14
6477647	Amharic_2.8	nmod	16
6477647	Amharic_2.8	conj	18
6477647	Amharic_2.8	obj	20
6477647	Amharic_2.8	iobj	22
6477647	Amharic_2.8	dep	24
6477647	Amharic_2.8	cc	26
6477647	Amharic_2.8	amod	28
6477647	Amharic_2.8	det	30
6477647	Amharic_2.8	case	32
6477647	Amharic_2.8	cop	34
6477647	Amharic_2.8	acl	36
6477647	Amharic_2.8	mark	38
6477647	Amharic_2.8	aux	40
6477647	Amharic_2.8	expl	42
6477647	Amharic_2.8	punct	44
6477647	Amharic_2.8	nsubj	46
6477647	Amharic_2.8	obl	48
6477647	Amharic_2.8	xcomp	50
6477647	Amharic_2.8	clf	52
6477647	Amharic_2.8	root	54
6477647	Amharic_2.8	parataxis	56
6477647	Amharic_2.8	csubj	58
6477647	Amharic_2.8	flat	60
6477647	Amharic_2.8	fixed	62
2254981	Ancient_Greek_2.8	obl	0
2254981	Ancient_Greek_2.8	acl	2
2254981	Ancient_Greek_2.8	root	4
2254981	Ancient_Greek_2.8	conj	6
2254981	Ancient_Greek_2.8	advcl	8
2254981	Ancient_Greek_2.8	csubj	10
2254981	Ancient_Greek_2.8	orphan	12
2254981	Ancient_Greek_2.8	ccomp	14
2254981	Ancient_Greek_2.8	appos	16
2254981	Ancient_Greek_2.8	iobj	18
2254981	Ancient_Greek_2.8	xcomp	20
2254981	Ancient_Greek_2.8	obj	22
2254981	Ancient_Greek_2.8	cop	24
2254981	Ancient_Greek_2.8	case	26
2254981	Ancient_Greek_2.8	punct	28
2254981	Ancient_Greek_2.8	flat	30
2254981	Ancient_Greek_2.8	nummod	32
2254981	Ancient_Greek_2.8	HEAD	34
2254981	Ancient_Greek_2.8	fixed	36
2254981	Ancient_Greek_2.8	det	38
2254981	Ancient_Greek_2.8	dep	40
2254981	Ancient_Greek_2.8	nmod	42
2254981	Ancient_Greek_2.8	amod	44
2254981	Ancient_Greek_2.8	nsubj	46
2254981	Ancient_Greek_2.8	mark	48
2254981	Ancient_Greek_2.8	dislocated	50
2254981	Ancient_Greek_2.8	advmod	52
2254981	Ancient_Greek_2.8	parataxis	54
2254981	Ancient_Greek_2.8	cc	56
2254981	Ancient_Greek_2.8	aux	58
2254981	Ancient_Greek_2.8	vocative	60
2254981	Ancient_Greek_2.8	discourse	62
6088005	Ancient_Greek_2.8	discourse	0
6088005	Ancient_Greek_2.8	vocative	2
6088005	Ancient_Greek_2.8	mark	4
6088005	Ancient_Greek_2.8	cc	6
6088005	Ancient_Greek_2.8	aux	8
6088005	Ancient_Greek_2.8	advmod	10
6088005	Ancient_Greek_2.8	punct	12
6088005	Ancient_Greek_2.8	cop	14
6088005	Ancient_Greek_2.8	case	16
6088005	Ancient_Greek_2.8	nummod	18
6088005	Ancient_Greek_2.8	HEAD	20
6088005	Ancient_Greek_2.8	flat	22
6088005	Ancient_Greek_2.8	root	24
6088005	Ancient_Greek_2.8	det	26
6088005	Ancient_Greek_2.8	dep	28
6088005	Ancient_Greek_2.8	obj	30
6088005	Ancient_Greek_2.8	amod	32
6088005	Ancient_Greek_2.8	orphan	34
6088005	Ancient_Greek_2.8	nmod	36
6088005	Ancient_Greek_2.8	iobj	38
6088005	Ancient_Greek_2.8	obl	40
6088005	Ancient_Greek_2.8	xcomp	42
6088005	Ancient_Greek_2.8	appos	44
6088005	Ancient_Greek_2.8	fixed	46
6088005	Ancient_Greek_2.8	csubj	48
6088005	Ancient_Greek_2.8	ccomp	50
6088005	Ancient_Greek_2.8	parataxis	52
6088005	Ancient_Greek_2.8	advcl	54
6088005	Ancient_Greek_2.8	conj	56
6088005	Ancient_Greek_2.8	dislocated	58
6088005	Ancient_Greek_2.8	nsubj	60
6088005	Ancient_Greek_2.8	acl	62
7275652	Ancient_Greek_2.8	dep	0
7275652	Ancient_Greek_2.8	ccomp	2
7275652	Ancient_Greek_2.8	conj	4
7275652	Ancient_Greek_2.8	parataxis	6
7275652	Ancient_Greek_2.8	obl	8
7275652	Ancient_Greek_2.8	advcl	10
7275652	Ancient_Greek_2.8	xcomp	12
7275652	Ancient_Greek_2.8	mark	14
7275652	Ancient_Greek_2.8	aux	16
7275652	Ancient_Greek_2.8	orphan	18
7275652	Ancient_Greek_2.8	cop	20
7275652	Ancient_Greek_2.8	case	22
7275652	Ancient_Greek_2.8	HEAD	24
7275652	Ancient_Greek_2.8	flat	26
7275652	Ancient_Greek_2.8	nummod	28
7275652	Ancient_Greek_2.8	det	30
7275652	Ancient_Greek_2.8	fixed	32
7275652	Ancient_Greek_2.8	obj	34
7275652	Ancient_Greek_2.8	nmod	36
7275652	Ancient_Greek_2.8	amod	38
7275652	Ancient_Greek_2.8	appos	40
7275652	Ancient_Greek_2.8	iobj	42
7275652	Ancient_Greek_2.8	dislocated	44
7275652	Ancient_Greek_2.8	root	46
7275652	Ancient_Greek_2.8	csubj	48
7275652	Ancient_Greek_2.8	acl	50
7275652	Ancient_Greek_2.8	nsubj	52
7275652	Ancient_Greek_2.8	advmod	54
7275652	Ancient_Greek_2.8	cc	56
7275652	Ancient_Greek_2.8	vocative	58
7275652	Ancient_Greek_2.8	discourse	60
7275652	Ancient_Greek_2.8	punct	62
6487413	Ancient_Greek_2.8	acl	0
6487413	Ancient_Greek_2.8	discourse	2
6487413	Ancient_Greek_2.8	punct	4
6487413	Ancient_Greek_2.8	cc	6
6487413	Ancient_Greek_2.8	advmod	8
6487413	Ancient_Greek_2.8	csubj	10
6487413	Ancient_Greek_2.8	dislocated	12
6487413	Ancient_Greek_2.8	ccomp	14
6487413	Ancient_Greek_2.8	parataxis	16
6487413	Ancient_Greek_2.8	appos	18
6487413	Ancient_Greek_2.8	orphan	20
6487413	Ancient_Greek_2.8	obl	22
6487413	Ancient_Greek_2.8	xcomp	24
6487413	Ancient_Greek_2.8	nmod	26
6487413	Ancient_Greek_2.8	amod	28
6487413	Ancient_Greek_2.8	iobj	30
6487413	Ancient_Greek_2.8	obj	32
6487413	Ancient_Greek_2.8	dep	34
6487413	Ancient_Greek_2.8	fixed	36
6487413	Ancient_Greek_2.8	det	38
6487413	Ancient_Greek_2.8	flat	40
6487413	Ancient_Greek_2.8	nummod	42
6487413	Ancient_Greek_2.8	HEAD	44
6487413	Ancient_Greek_2.8	case	46
6487413	Ancient_Greek_2.8	cop	48
6487413	Ancient_Greek_2.8	aux	50
6487413	Ancient_Greek_2.8	mark	52
6487413	Ancient_Greek_2.8	advcl	54
6487413	Ancient_Greek_2.8	conj	56
6487413	Ancient_Greek_2.8	root	58
6487413	Ancient_Greek_2.8	nsubj	60
6487413	Ancient_Greek_2.8	vocative	62
4912472	Arabic_2.8	expl	0
4912472	Arabic_2.8	dislocated	2
4912472	Arabic_2.8	mark	4
4912472	Arabic_2.8	discourse	6
4912472	Arabic_2.8	cc	8
4912472	Arabic_2.8	advmod	10
