idForProcess	language	dependency	weight
3699353	Afrikaans_2.6	aux	8
3699353	Afrikaans_2.6	nsubj	10
3699353	Afrikaans_2.6	det	12
3699353	Afrikaans_2.6	csubj	14
3699353	Afrikaans_2.6	appos	16
3699353	Afrikaans_2.6	nummod	18
3699353	Afrikaans_2.6	HEAD	20
3699353	Afrikaans_2.6	iobj	22
3699353	Afrikaans_2.6	compound	24
3699353	Afrikaans_2.6	punct	26
3699353	Afrikaans_2.6	obj	28
3699353	Afrikaans_2.6	dep	30
3699353	Afrikaans_2.6	xcomp	32
3699353	Afrikaans_2.6	nmod	34
3699353	Afrikaans_2.6	amod	36
3699353	Afrikaans_2.6	conj	38
3699353	Afrikaans_2.6	obl	40
3699353	Afrikaans_2.6	cc	42
3699353	Afrikaans_2.6	flat	44
3699353	Afrikaans_2.6	advmod	46
3699353	Afrikaans_2.6	ccomp	48
1055143	Afrikaans_2.6	xcomp	0
1055143	Afrikaans_2.6	cc	2
1055143	Afrikaans_2.6	ccomp	4
1055143	Afrikaans_2.6	conj	6
1055143	Afrikaans_2.6	dep	8
1055143	Afrikaans_2.6	cop	10
1055143	Afrikaans_2.6	advmod	12
1055143	Afrikaans_2.6	amod	14
1055143	Afrikaans_2.6	obl	16
1055143	Afrikaans_2.6	iobj	18
1055143	Afrikaans_2.6	nmod	20
1055143	Afrikaans_2.6	csubj	22
1055143	Afrikaans_2.6	obj	24
1055143	Afrikaans_2.6	compound	26
1055143	Afrikaans_2.6	HEAD	28
1055143	Afrikaans_2.6	root	30
1055143	Afrikaans_2.6	mark	32
1055143	Afrikaans_2.6	nummod	34
1055143	Afrikaans_2.6	appos	36
1055143	Afrikaans_2.6	aux	38
1055143	Afrikaans_2.6	det	40
1055143	Afrikaans_2.6	case	42
1055143	Afrikaans_2.6	punct	44
1055143	Afrikaans_2.6	flat	46
1055143	Afrikaans_2.6	nsubj	48
742188	Afrikaans_2.6	nummod	0
742188	Afrikaans_2.6	advmod	2
742188	Afrikaans_2.6	xcomp	4
742188	Afrikaans_2.6	cc	6
742188	Afrikaans_2.6	csubj	8
742188	Afrikaans_2.6	punct	10
742188	Afrikaans_2.6	iobj	12
742188	Afrikaans_2.6	obl	14
742188	Afrikaans_2.6	conj	16
742188	Afrikaans_2.6	amod	18
742188	Afrikaans_2.6	nmod	20
742188	Afrikaans_2.6	ccomp	22
742188	Afrikaans_2.6	dep	24
742188	Afrikaans_2.6	obj	26
742188	Afrikaans_2.6	root	28
742188	Afrikaans_2.6	compound	30
742188	Afrikaans_2.6	HEAD	32
742188	Afrikaans_2.6	nsubj	34
742188	Afrikaans_2.6	appos	36
742188	Afrikaans_2.6	mark	38
742188	Afrikaans_2.6	aux	40
742188	Afrikaans_2.6	det	42
742188	Afrikaans_2.6	case	44
742188	Afrikaans_2.6	cop	46
742188	Afrikaans_2.6	flat	48
1795102	Afrikaans_2.6	xcomp	0
1795102	Afrikaans_2.6	cc	2
1795102	Afrikaans_2.6	dep	4
1795102	Afrikaans_2.6	ccomp	6
1795102	Afrikaans_2.6	conj	8
1795102	Afrikaans_2.6	advmod	10
1795102	Afrikaans_2.6	amod	12
1795102	Afrikaans_2.6	nmod	14
1795102	Afrikaans_2.6	obl	16
1795102	Afrikaans_2.6	iobj	18
1795102	Afrikaans_2.6	csubj	20
1795102	Afrikaans_2.6	obj	22
1795102	Afrikaans_2.6	compound	24
1795102	Afrikaans_2.6	HEAD	26
1795102	Afrikaans_2.6	nummod	28
1795102	Afrikaans_2.6	appos	30
1795102	Afrikaans_2.6	det	32
1795102	Afrikaans_2.6	root	34
1795102	Afrikaans_2.6	mark	36
1795102	Afrikaans_2.6	aux	38
1795102	Afrikaans_2.6	case	40
1795102	Afrikaans_2.6	flat	42
1795102	Afrikaans_2.6	punct	44
1795102	Afrikaans_2.6	cop	46
1795102	Afrikaans_2.6	nsubj	48
601962	Akkadian_2.7	cop	0
601962	Akkadian_2.7	flat	2
601962	Akkadian_2.7	case	4
601962	Akkadian_2.7	amod	6
601962	Akkadian_2.7	compound	8
601962	Akkadian_2.7	nummod	10
601962	Akkadian_2.7	nsubj	12
601962	Akkadian_2.7	fixed	14
601962	Akkadian_2.7	parataxis	16
601962	Akkadian_2.7	advcl	18
601962	Akkadian_2.7	obl	20
601962	Akkadian_2.7	csubj	22
601962	Akkadian_2.7	mark	24
601962	Akkadian_2.7	HEAD	26
601962	Akkadian_2.7	dep	28
601962	Akkadian_2.7	root	30
601962	Akkadian_2.7	ccomp	32
601962	Akkadian_2.7	obj	34
601962	Akkadian_2.7	nmod	36
601962	Akkadian_2.7	acl	38
601962	Akkadian_2.7	discourse	40
601962	Akkadian_2.7	vocative	42
601962	Akkadian_2.7	det	44
601962	Akkadian_2.7	conj	46
601962	Akkadian_2.7	xcomp	48
601962	Akkadian_2.7	iobj	50
601962	Akkadian_2.7	appos	52
601962	Akkadian_2.7	cc	54
601962	Akkadian_2.7	list	56
601962	Akkadian_2.7	advmod	58
3841655	Akkadian_2.7	case	0
3841655	Akkadian_2.7	mark	2
3841655	Akkadian_2.7	cop	4
3841655	Akkadian_2.7	fixed	6
3841655	Akkadian_2.7	HEAD	8
3841655	Akkadian_2.7	amod	10
3841655	Akkadian_2.7	nmod	12
3841655	Akkadian_2.7	obj	14
3841655	Akkadian_2.7	det	16
3841655	Akkadian_2.7	cc	18
3841655	Akkadian_2.7	flat	20
3841655	Akkadian_2.7	parataxis	22
3841655	Akkadian_2.7	discourse	24
3841655	Akkadian_2.7	csubj	26
3841655	Akkadian_2.7	advmod	28
3841655	Akkadian_2.7	xcomp	30
3841655	Akkadian_2.7	advcl	32
3841655	Akkadian_2.7	ccomp	34
3841655	Akkadian_2.7	nsubj	36
3841655	Akkadian_2.7	compound	38
3841655	Akkadian_2.7	obl	40
3841655	Akkadian_2.7	vocative	42
3841655	Akkadian_2.7	conj	44
3841655	Akkadian_2.7	nummod	46
3841655	Akkadian_2.7	appos	48
3841655	Akkadian_2.7	list	50
3841655	Akkadian_2.7	acl	52
3841655	Akkadian_2.7	root	54
3841655	Akkadian_2.7	dep	56
3841655	Akkadian_2.7	iobj	58
8210696	Akkadian_2.7	vocative	0
8210696	Akkadian_2.7	cc	2
8210696	Akkadian_2.7	advcl	4
8210696	Akkadian_2.7	compound	6
8210696	Akkadian_2.7	obl	8
8210696	Akkadian_2.7	cop	10
8210696	Akkadian_2.7	csubj	12
8210696	Akkadian_2.7	mark	14
8210696	Akkadian_2.7	flat	16
8210696	Akkadian_2.7	case	18
8210696	Akkadian_2.7	fixed	20
8210696	Akkadian_2.7	acl	22
8210696	Akkadian_2.7	nummod	24
8210696	Akkadian_2.7	HEAD	26
8210696	Akkadian_2.7	iobj	28
8210696	Akkadian_2.7	dep	30
8210696	Akkadian_2.7	det	32
8210696	Akkadian_2.7	discourse	34
8210696	Akkadian_2.7	obj	36
8210696	Akkadian_2.7	amod	38
8210696	Akkadian_2.7	nmod	40
8210696	Akkadian_2.7	advmod	42
8210696	Akkadian_2.7	conj	44
8210696	Akkadian_2.7	appos	46
8210696	Akkadian_2.7	ccomp	48
8210696	Akkadian_2.7	xcomp	50
8210696	Akkadian_2.7	nsubj	52
8210696	Akkadian_2.7	root	54
8210696	Akkadian_2.7	parataxis	56
8210696	Akkadian_2.7	list	58
8793428	Akkadian_2.7	case	0
8793428	Akkadian_2.7	nsubj	2
8793428	Akkadian_2.7	flat	4
8793428	Akkadian_2.7	root	6
8793428	Akkadian_2.7	parataxis	8
8793428	Akkadian_2.7	advcl	10
8793428	Akkadian_2.7	fixed	12
8793428	Akkadian_2.7	cop	14
8793428	Akkadian_2.7	amod	16
8793428	Akkadian_2.7	nummod	18
8793428	Akkadian_2.7	obl	20
8793428	Akkadian_2.7	mark	22
8793428	Akkadian_2.7	HEAD	24
8793428	Akkadian_2.7	vocative	26
8793428	Akkadian_2.7	dep	28
8793428	Akkadian_2.7	obj	30
8793428	Akkadian_2.7	nmod	32
8793428	Akkadian_2.7	acl	34
8793428	Akkadian_2.7	discourse	36
8793428	Akkadian_2.7	det	38
8793428	Akkadian_2.7	cc	40
8793428	Akkadian_2.7	advmod	42
8793428	Akkadian_2.7	compound	44
8793428	Akkadian_2.7	ccomp	46
8793428	Akkadian_2.7	conj	48
8793428	Akkadian_2.7	iobj	50
8793428	Akkadian_2.7	appos	52
8793428	Akkadian_2.7	list	54
8793428	Akkadian_2.7	csubj	56
8793428	Akkadian_2.7	xcomp	58
8270443	Akkadian_2.7	advmod	0
8270443	Akkadian_2.7	nummod	2
8270443	Akkadian_2.7	nsubj	4
8270443	Akkadian_2.7	cop	6
8270443	Akkadian_2.7	obj	8
8270443	Akkadian_2.7	discourse	10
8270443	Akkadian_2.7	HEAD	12
8270443	Akkadian_2.7	xcomp	14
8270443	Akkadian_2.7	vocative	16
8270443	Akkadian_2.7	amod	18
8270443	Akkadian_2.7	parataxis	20
8270443	Akkadian_2.7	mark	22
8270443	Akkadian_2.7	advcl	24
8270443	Akkadian_2.7	acl	26
8270443	Akkadian_2.7	fixed	28
8270443	Akkadian_2.7	ccomp	30
8270443	Akkadian_2.7	nmod	32
8270443	Akkadian_2.7	obl	34
8270443	Akkadian_2.7	det	36
8270443	Akkadian_2.7	conj	38
8270443	Akkadian_2.7	compound	40
8270443	Akkadian_2.7	appos	42
8270443	Akkadian_2.7	cc	44
8270443	Akkadian_2.7	list	46
8270443	Akkadian_2.7	case	48
8270443	Akkadian_2.7	dep	50
8270443	Akkadian_2.7	iobj	52
8270443	Akkadian_2.7	root	54
8270443	Akkadian_2.7	flat	56
8270443	Akkadian_2.7	csubj	58
802206	Ancient_Greek_2.6	root	0
802206	Ancient_Greek_2.6	punct	2
802206	Ancient_Greek_2.6	discourse	4
802206	Ancient_Greek_2.6	vocative	6
802206	Ancient_Greek_2.6	orphan	8
802206	Ancient_Greek_2.6	advmod	10
802206	Ancient_Greek_2.6	cc	12
802206	Ancient_Greek_2.6	acl	14
802206	Ancient_Greek_2.6	nummod	16
802206	Ancient_Greek_2.6	csubj	18
802206	Ancient_Greek_2.6	nsubj	20
802206	Ancient_Greek_2.6	dep	22
802206	Ancient_Greek_2.6	advcl	24
802206	Ancient_Greek_2.6	obl	26
802206	Ancient_Greek_2.6	conj	28
802206	Ancient_Greek_2.6	xcomp	30
802206	Ancient_Greek_2.6	ccomp	32
802206	Ancient_Greek_2.6	case	34
802206	Ancient_Greek_2.6	dislocated	36
802206	Ancient_Greek_2.6	det	38
802206	Ancient_Greek_2.6	aux	40
802206	Ancient_Greek_2.6	obj	42
802206	Ancient_Greek_2.6	iobj	44
802206	Ancient_Greek_2.6	HEAD	46
802206	Ancient_Greek_2.6	amod	48
802206	Ancient_Greek_2.6	nmod	50
802206	Ancient_Greek_2.6	flat	52
802206	Ancient_Greek_2.6	appos	54
802206	Ancient_Greek_2.6	cop	56
802206	Ancient_Greek_2.6	mark	58
802206	Ancient_Greek_2.6	fixed	60
802206	Ancient_Greek_2.6	parataxis	62
3150740	Ancient_Greek_2.6	mark	0
3150740	Ancient_Greek_2.6	parataxis	2
3150740	Ancient_Greek_2.6	cop	4
3150740	Ancient_Greek_2.6	fixed	6
3150740	Ancient_Greek_2.6	case	8
3150740	Ancient_Greek_2.6	root	10
3150740	Ancient_Greek_2.6	dep	12
3150740	Ancient_Greek_2.6	HEAD	14
3150740	Ancient_Greek_2.6	det	16
3150740	Ancient_Greek_2.6	iobj	18
3150740	Ancient_Greek_2.6	amod	20
3150740	Ancient_Greek_2.6	obj	22
3150740	Ancient_Greek_2.6	aux	24
3150740	Ancient_Greek_2.6	xcomp	26
3150740	Ancient_Greek_2.6	csubj	28
3150740	Ancient_Greek_2.6	nmod	30
3150740	Ancient_Greek_2.6	obl	32
3150740	Ancient_Greek_2.6	ccomp	34
3150740	Ancient_Greek_2.6	conj	36
3150740	Ancient_Greek_2.6	flat	38
3150740	Ancient_Greek_2.6	advcl	40
3150740	Ancient_Greek_2.6	nsubj	42
3150740	Ancient_Greek_2.6	dislocated	44
3150740	Ancient_Greek_2.6	nummod	46
3150740	Ancient_Greek_2.6	punct	48
3150740	Ancient_Greek_2.6	acl	50
3150740	Ancient_Greek_2.6	appos	52
3150740	Ancient_Greek_2.6	cc	54
3150740	Ancient_Greek_2.6	advmod	56
3150740	Ancient_Greek_2.6	vocative	58
3150740	Ancient_Greek_2.6	orphan	60
3150740	Ancient_Greek_2.6	discourse	62
2420477	Ancient_Greek_2.6	discourse	0
2420477	Ancient_Greek_2.6	vocative	2
2420477	Ancient_Greek_2.6	orphan	4
2420477	Ancient_Greek_2.6	root	6
2420477	Ancient_Greek_2.6	advmod	8
2420477	Ancient_Greek_2.6	cc	10
2420477	Ancient_Greek_2.6	obl	12
2420477	Ancient_Greek_2.6	appos	14
2420477	Ancient_Greek_2.6	ccomp	16
2420477	Ancient_Greek_2.6	advcl	18
2420477	Ancient_Greek_2.6	xcomp	20
2420477	Ancient_Greek_2.6	acl	22
2420477	Ancient_Greek_2.6	dislocated	24
2420477	Ancient_Greek_2.6	nmod	26
2420477	Ancient_Greek_2.6	nummod	28
2420477	Ancient_Greek_2.6	conj	30
2420477	Ancient_Greek_2.6	iobj	32
2420477	Ancient_Greek_2.6	nsubj	34
2420477	Ancient_Greek_2.6	aux	36
2420477	Ancient_Greek_2.6	obj	38
2420477	Ancient_Greek_2.6	punct	40
2420477	Ancient_Greek_2.6	case	42
2420477	Ancient_Greek_2.6	amod	44
2420477	Ancient_Greek_2.6	det	46
2420477	Ancient_Greek_2.6	dep	48
2420477	Ancient_Greek_2.6	csubj	50
2420477	Ancient_Greek_2.6	HEAD	52
2420477	Ancient_Greek_2.6	flat	54
2420477	Ancient_Greek_2.6	cop	56
2420477	Ancient_Greek_2.6	fixed	58
2420477	Ancient_Greek_2.6	mark	60
2420477	Ancient_Greek_2.6	parataxis	62
6555469	Ancient_Greek_2.6	discourse	0
6555469	Ancient_Greek_2.6	vocative	2
6555469	Ancient_Greek_2.6	punct	4
6555469	Ancient_Greek_2.6	advmod	6
6555469	Ancient_Greek_2.6	cc	8
6555469	Ancient_Greek_2.6	obl	10
6555469	Ancient_Greek_2.6	orphan	12
6555469	Ancient_Greek_2.6	appos	14
6555469	Ancient_Greek_2.6	ccomp	16
6555469	Ancient_Greek_2.6	acl	18
6555469	Ancient_Greek_2.6	nmod	20
6555469	Ancient_Greek_2.6	conj	22
6555469	Ancient_Greek_2.6	nummod	24
6555469	Ancient_Greek_2.6	advcl	26
6555469	Ancient_Greek_2.6	root	28
6555469	Ancient_Greek_2.6	dislocated	30
6555469	Ancient_Greek_2.6	csubj	32
6555469	Ancient_Greek_2.6	nsubj	34
6555469	Ancient_Greek_2.6	xcomp	36
6555469	Ancient_Greek_2.6	aux	38
6555469	Ancient_Greek_2.6	iobj	40
6555469	Ancient_Greek_2.6	obj	42
6555469	Ancient_Greek_2.6	case	44
6555469	Ancient_Greek_2.6	amod	46
6555469	Ancient_Greek_2.6	det	48
6555469	Ancient_Greek_2.6	HEAD	50
6555469	Ancient_Greek_2.6	dep	52
6555469	Ancient_Greek_2.6	flat	54
6555469	Ancient_Greek_2.6	cop	56
6555469	Ancient_Greek_2.6	mark	58
6555469	Ancient_Greek_2.6	fixed	60
6555469	Ancient_Greek_2.6	parataxis	62
4565758	Ancient_Greek_2.6	discourse	0
4565758	Ancient_Greek_2.6	vocative	2
4565758	Ancient_Greek_2.6	orphan	4
4565758	Ancient_Greek_2.6	advmod	6
4565758	Ancient_Greek_2.6	cc	8
4565758	Ancient_Greek_2.6	acl	10
4565758	Ancient_Greek_2.6	csubj	12
4565758	Ancient_Greek_2.6	root	14
4565758	Ancient_Greek_2.6	nummod	16
4565758	Ancient_Greek_2.6	punct	18
4565758	Ancient_Greek_2.6	nsubj	20
4565758	Ancient_Greek_2.6	dep	22
4565758	Ancient_Greek_2.6	advcl	24
4565758	Ancient_Greek_2.6	obl	26
4565758	Ancient_Greek_2.6	conj	28
4565758	Ancient_Greek_2.6	xcomp	30
4565758	Ancient_Greek_2.6	ccomp	32
4565758	Ancient_Greek_2.6	case	34
4565758	Ancient_Greek_2.6	dislocated	36
4565758	Ancient_Greek_2.6	det	38
4565758	Ancient_Greek_2.6	aux	40
4565758	Ancient_Greek_2.6	obj	42
4565758	Ancient_Greek_2.6	iobj	44
4565758	Ancient_Greek_2.6	HEAD	46
4565758	Ancient_Greek_2.6	flat	48
4565758	Ancient_Greek_2.6	amod	50
4565758	Ancient_Greek_2.6	nmod	52
4565758	Ancient_Greek_2.6	appos	54
4565758	Ancient_Greek_2.6	cop	56
4565758	Ancient_Greek_2.6	mark	58
4565758	Ancient_Greek_2.6	parataxis	60
4565758	Ancient_Greek_2.6	fixed	62
7731540	Ancient_Greek_2.6	discourse	0
7731540	Ancient_Greek_2.6	mark	2
7731540	Ancient_Greek_2.6	advmod	4
7731540	Ancient_Greek_2.6	fixed	6
7731540	Ancient_Greek_2.6	cc	8
7731540	Ancient_Greek_2.6	amod	10
7731540	Ancient_Greek_2.6	nummod	12
7731540	Ancient_Greek_2.6	orphan	14
7731540	Ancient_Greek_2.6	advcl	16
7731540	Ancient_Greek_2.6	acl	18
7731540	Ancient_Greek_2.6	appos	20
7731540	Ancient_Greek_2.6	ccomp	22
7731540	Ancient_Greek_2.6	dislocated	24
7731540	Ancient_Greek_2.6	flat	26
7731540	Ancient_Greek_2.6	conj	28
7731540	Ancient_Greek_2.6	obl	30
7731540	Ancient_Greek_2.6	csubj	32
7731540	Ancient_Greek_2.6	nmod	34
7731540	Ancient_Greek_2.6	xcomp	36
7731540	Ancient_Greek_2.6	punct	38
7731540	Ancient_Greek_2.6	obj	40
7731540	Ancient_Greek_2.6	iobj	42
7731540	Ancient_Greek_2.6	aux	44
7731540	Ancient_Greek_2.6	HEAD	46
7731540	Ancient_Greek_2.6	det	48
7731540	Ancient_Greek_2.6	parataxis	50
7731540	Ancient_Greek_2.6	case	52
7731540	Ancient_Greek_2.6	root	54
7731540	Ancient_Greek_2.6	dep	56
7731540	Ancient_Greek_2.6	nsubj	58
7731540	Ancient_Greek_2.6	cop	60
7731540	Ancient_Greek_2.6	vocative	62
9514363	Ancient_Greek_2.6	punct	0
9514363	Ancient_Greek_2.6	discourse	2
9514363	Ancient_Greek_2.6	mark	4
9514363	Ancient_Greek_2.6	fixed	6
9514363	Ancient_Greek_2.6	advmod	8
9514363	Ancient_Greek_2.6	cc	10
9514363	Ancient_Greek_2.6	amod	12
9514363	Ancient_Greek_2.6	nummod	14
9514363	Ancient_Greek_2.6	orphan	16
9514363	Ancient_Greek_2.6	advcl	18
9514363	Ancient_Greek_2.6	ccomp	20
9514363	Ancient_Greek_2.6	acl	22
9514363	Ancient_Greek_2.6	appos	24
9514363	Ancient_Greek_2.6	dislocated	26
9514363	Ancient_Greek_2.6	flat	28
9514363	Ancient_Greek_2.6	conj	30
9514363	Ancient_Greek_2.6	obl	32
9514363	Ancient_Greek_2.6	csubj	34
9514363	Ancient_Greek_2.6	nmod	36
9514363	Ancient_Greek_2.6	xcomp	38
9514363	Ancient_Greek_2.6	obj	40
9514363	Ancient_Greek_2.6	iobj	42
9514363	Ancient_Greek_2.6	aux	44
9514363	Ancient_Greek_2.6	root	46
9514363	Ancient_Greek_2.6	HEAD	48
9514363	Ancient_Greek_2.6	det	50
9514363	Ancient_Greek_2.6	parataxis	52
9514363	Ancient_Greek_2.6	case	54
9514363	Ancient_Greek_2.6	dep	56
9514363	Ancient_Greek_2.6	nsubj	58
9514363	Ancient_Greek_2.6	cop	60
9514363	Ancient_Greek_2.6	vocative	62
2292824	Ancient_Greek_2.6	discourse	0
2292824	Ancient_Greek_2.6	vocative	2
2292824	Ancient_Greek_2.6	advmod	4
2292824	Ancient_Greek_2.6	orphan	6
2292824	Ancient_Greek_2.6	cc	8
2292824	Ancient_Greek_2.6	obl	10
2292824	Ancient_Greek_2.6	appos	12
2292824	Ancient_Greek_2.6	ccomp	14
2292824	Ancient_Greek_2.6	advcl	16
2292824	Ancient_Greek_2.6	xcomp	18
2292824	Ancient_Greek_2.6	acl	20
2292824	Ancient_Greek_2.6	dislocated	22
2292824	Ancient_Greek_2.6	nmod	24
2292824	Ancient_Greek_2.6	nummod	26
2292824	Ancient_Greek_2.6	conj	28
2292824	Ancient_Greek_2.6	iobj	30
2292824	Ancient_Greek_2.6	nsubj	32
2292824	Ancient_Greek_2.6	aux	34
2292824	Ancient_Greek_2.6	obj	36
2292824	Ancient_Greek_2.6	root	38
2292824	Ancient_Greek_2.6	case	40
2292824	Ancient_Greek_2.6	amod	42
2292824	Ancient_Greek_2.6	det	44
2292824	Ancient_Greek_2.6	csubj	46
2292824	Ancient_Greek_2.6	HEAD	48
2292824	Ancient_Greek_2.6	punct	50
2292824	Ancient_Greek_2.6	flat	52
2292824	Ancient_Greek_2.6	dep	54
2292824	Ancient_Greek_2.6	cop	56
2292824	Ancient_Greek_2.6	parataxis	58
2292824	Ancient_Greek_2.6	fixed	60
2292824	Ancient_Greek_2.6	mark	62
1075677	Ancient_Greek_2.6	discourse	0
1075677	Ancient_Greek_2.6	mark	2
1075677	Ancient_Greek_2.6	advmod	4
1075677	Ancient_Greek_2.6	fixed	6
1075677	Ancient_Greek_2.6	cc	8
1075677	Ancient_Greek_2.6	punct	10
1075677	Ancient_Greek_2.6	amod	12
1075677	Ancient_Greek_2.6	nummod	14
1075677	Ancient_Greek_2.6	orphan	16
1075677	Ancient_Greek_2.6	advcl	18
1075677	Ancient_Greek_2.6	acl	20
1075677	Ancient_Greek_2.6	appos	22
1075677	Ancient_Greek_2.6	ccomp	24
1075677	Ancient_Greek_2.6	root	26
1075677	Ancient_Greek_2.6	dislocated	28
1075677	Ancient_Greek_2.6	flat	30
1075677	Ancient_Greek_2.6	conj	32
1075677	Ancient_Greek_2.6	obl	34
1075677	Ancient_Greek_2.6	csubj	36
1075677	Ancient_Greek_2.6	nmod	38
1075677	Ancient_Greek_2.6	xcomp	40
1075677	Ancient_Greek_2.6	obj	42
1075677	Ancient_Greek_2.6	iobj	44
1075677	Ancient_Greek_2.6	aux	46
1075677	Ancient_Greek_2.6	HEAD	48
1075677	Ancient_Greek_2.6	det	50
1075677	Ancient_Greek_2.6	parataxis	52
1075677	Ancient_Greek_2.6	case	54
1075677	Ancient_Greek_2.6	dep	56
1075677	Ancient_Greek_2.6	nsubj	58
1075677	Ancient_Greek_2.6	cop	60
1075677	Ancient_Greek_2.6	vocative	62
5950182	Ancient_Greek_2.6	cop	0
5950182	Ancient_Greek_2.6	nsubj	2
5950182	Ancient_Greek_2.6	dep	4
5950182	Ancient_Greek_2.6	aux	6
5950182	Ancient_Greek_2.6	case	8
5950182	Ancient_Greek_2.6	parataxis	10
5950182	Ancient_Greek_2.6	det	12
5950182	Ancient_Greek_2.6	HEAD	14
5950182	Ancient_Greek_2.6	iobj	16
5950182	Ancient_Greek_2.6	nummod	18
5950182	Ancient_Greek_2.6	obj	20
5950182	Ancient_Greek_2.6	xcomp	22
5950182	Ancient_Greek_2.6	nmod	24
5950182	Ancient_Greek_2.6	obl	26
5950182	Ancient_Greek_2.6	conj	28
5950182	Ancient_Greek_2.6	flat	30
5950182	Ancient_Greek_2.6	ccomp	32
5950182	Ancient_Greek_2.6	dislocated	34
5950182	Ancient_Greek_2.6	appos	36
5950182	Ancient_Greek_2.6	csubj	38
5950182	Ancient_Greek_2.6	acl	40
5950182	Ancient_Greek_2.6	advcl	42
5950182	Ancient_Greek_2.6	orphan	44
5950182	Ancient_Greek_2.6	amod	46
5950182	Ancient_Greek_2.6	cc	48
5950182	Ancient_Greek_2.6	advmod	50
5950182	Ancient_Greek_2.6	mark	52
5950182	Ancient_Greek_2.6	vocative	54
5950182	Ancient_Greek_2.6	discourse	56
5950182	Ancient_Greek_2.6	fixed	58
5950182	Ancient_Greek_2.6	punct	60
5950182	Ancient_Greek_2.6	root	62
8566478	Ancient_Greek_2.6	discourse	0
8566478	Ancient_Greek_2.6	vocative	2
8566478	Ancient_Greek_2.6	advmod	4
8566478	Ancient_Greek_2.6	cc	6
8566478	Ancient_Greek_2.6	punct	8
8566478	Ancient_Greek_2.6	orphan	10
8566478	Ancient_Greek_2.6	acl	12
8566478	Ancient_Greek_2.6	nummod	14
8566478	Ancient_Greek_2.6	obl	16
8566478	Ancient_Greek_2.6	ccomp	18
8566478	Ancient_Greek_2.6	advcl	20
8566478	Ancient_Greek_2.6	root	22
8566478	Ancient_Greek_2.6	csubj	24
8566478	Ancient_Greek_2.6	nsubj	26
