idForProcess	language	dependency	weight
5974575	Akkadian_2.8	iobj	20
5974575	Akkadian_2.8	mark	22
5974575	Akkadian_2.8	cc	24
5974575	Akkadian_2.8	dep	26
5974575	Akkadian_2.8	compound	28
5974575	Akkadian_2.8	csubj	30
5974575	Akkadian_2.8	nmod	32
5974575	Akkadian_2.8	amod	34
5974575	Akkadian_2.8	det	36
5974575	Akkadian_2.8	obj	38
5974575	Akkadian_2.8	nummod	40
5974575	Akkadian_2.8	xcomp	42
5974575	Akkadian_2.8	advcl	44
5974575	Akkadian_2.8	nsubj	46
5974575	Akkadian_2.8	conj	48
5974575	Akkadian_2.8	root	50
5974575	Akkadian_2.8	appos	52
5974575	Akkadian_2.8	ccomp	54
5974575	Akkadian_2.8	list	56
5974575	Akkadian_2.8	acl	58
5274637	Amharic_2.8	cc	0
5274637	Amharic_2.8	clf	2
5274637	Amharic_2.8	obl	4
5274637	Amharic_2.8	ccomp	6
5274637	Amharic_2.8	acl	8
5274637	Amharic_2.8	advcl	10
5274637	Amharic_2.8	xcomp	12
5274637	Amharic_2.8	advmod	14
5274637	Amharic_2.8	discourse	16
5274637	Amharic_2.8	root	18
5274637	Amharic_2.8	case	20
5274637	Amharic_2.8	conj	22
5274637	Amharic_2.8	compound	24
5274637	Amharic_2.8	punct	26
5274637	Amharic_2.8	fixed	28
5274637	Amharic_2.8	obj	30
5274637	Amharic_2.8	nmod	32
5274637	Amharic_2.8	cop	34
5274637	Amharic_2.8	nummod	36
5274637	Amharic_2.8	det	38
5274637	Amharic_2.8	dep	40
5274637	Amharic_2.8	goeswith	42
5274637	Amharic_2.8	csubj	44
5274637	Amharic_2.8	HEAD	46
5274637	Amharic_2.8	parataxis	48
5274637	Amharic_2.8	amod	50
5274637	Amharic_2.8	mark	52
5274637	Amharic_2.8	aux	54
5274637	Amharic_2.8	flat	56
5274637	Amharic_2.8	nsubj	58
5274637	Amharic_2.8	expl	60
5274637	Amharic_2.8	iobj	62
987535	Amharic_2.8	advcl	0
987535	Amharic_2.8	obl	2
987535	Amharic_2.8	conj	4
987535	Amharic_2.8	clf	6
987535	Amharic_2.8	ccomp	8
987535	Amharic_2.8	root	10
987535	Amharic_2.8	acl	12
987535	Amharic_2.8	csubj	14
987535	Amharic_2.8	cc	16
987535	Amharic_2.8	parataxis	18
987535	Amharic_2.8	xcomp	20
987535	Amharic_2.8	compound	22
987535	Amharic_2.8	fixed	24
987535	Amharic_2.8	goeswith	26
987535	Amharic_2.8	advmod	28
987535	Amharic_2.8	discourse	30
987535	Amharic_2.8	obj	32
987535	Amharic_2.8	nmod	34
987535	Amharic_2.8	mark	36
987535	Amharic_2.8	case	38
987535	Amharic_2.8	cop	40
987535	Amharic_2.8	aux	42
987535	Amharic_2.8	HEAD	44
987535	Amharic_2.8	punct	46
987535	Amharic_2.8	nummod	48
987535	Amharic_2.8	amod	50
987535	Amharic_2.8	det	52
987535	Amharic_2.8	flat	54
987535	Amharic_2.8	expl	56
987535	Amharic_2.8	nsubj	58
987535	Amharic_2.8	iobj	60
987535	Amharic_2.8	dep	62
6213616	Amharic_2.8	acl	0
6213616	Amharic_2.8	advcl	2
6213616	Amharic_2.8	parataxis	4
6213616	Amharic_2.8	root	6
6213616	Amharic_2.8	obl	8
6213616	Amharic_2.8	fixed	10
6213616	Amharic_2.8	conj	12
6213616	Amharic_2.8	csubj	14
6213616	Amharic_2.8	xcomp	16
6213616	Amharic_2.8	clf	18
6213616	Amharic_2.8	ccomp	20
6213616	Amharic_2.8	compound	22
6213616	Amharic_2.8	amod	24
6213616	Amharic_2.8	mark	26
6213616	Amharic_2.8	cc	28
6213616	Amharic_2.8	case	30
6213616	Amharic_2.8	discourse	32
6213616	Amharic_2.8	aux	34
6213616	Amharic_2.8	advmod	36
6213616	Amharic_2.8	obj	38
6213616	Amharic_2.8	nmod	40
6213616	Amharic_2.8	det	42
6213616	Amharic_2.8	cop	44
6213616	Amharic_2.8	HEAD	46
6213616	Amharic_2.8	flat	48
6213616	Amharic_2.8	expl	50
6213616	Amharic_2.8	punct	52
6213616	Amharic_2.8	nummod	54
6213616	Amharic_2.8	goeswith	56
6213616	Amharic_2.8	nsubj	58
6213616	Amharic_2.8	dep	60
6213616	Amharic_2.8	iobj	62
4206018	Amharic_2.8	punct	0
4206018	Amharic_2.8	advcl	2
4206018	Amharic_2.8	conj	4
4206018	Amharic_2.8	fixed	6
4206018	Amharic_2.8	compound	8
4206018	Amharic_2.8	HEAD	10
4206018	Amharic_2.8	goeswith	12
4206018	Amharic_2.8	acl	14
4206018	Amharic_2.8	obj	16
4206018	Amharic_2.8	amod	18
4206018	Amharic_2.8	cop	20
4206018	Amharic_2.8	iobj	22
4206018	Amharic_2.8	expl	24
4206018	Amharic_2.8	parataxis	26
4206018	Amharic_2.8	nsubj	28
4206018	Amharic_2.8	mark	30
4206018	Amharic_2.8	root	32
4206018	Amharic_2.8	aux	34
4206018	Amharic_2.8	obl	36
4206018	Amharic_2.8	xcomp	38
4206018	Amharic_2.8	det	40
4206018	Amharic_2.8	csubj	42
4206018	Amharic_2.8	advmod	44
4206018	Amharic_2.8	clf	46
4206018	Amharic_2.8	nmod	48
4206018	Amharic_2.8	flat	50
4206018	Amharic_2.8	dep	52
4206018	Amharic_2.8	case	54
4206018	Amharic_2.8	discourse	56
4206018	Amharic_2.8	ccomp	58
4206018	Amharic_2.8	nummod	60
4206018	Amharic_2.8	cc	62
9482927	Amharic_2.8	advcl	0
9482927	Amharic_2.8	ccomp	2
9482927	Amharic_2.8	acl	4
9482927	Amharic_2.8	obl	6
9482927	Amharic_2.8	conj	8
9482927	Amharic_2.8	csubj	10
9482927	Amharic_2.8	xcomp	12
9482927	Amharic_2.8	compound	14
9482927	Amharic_2.8	clf	16
9482927	Amharic_2.8	advmod	18
9482927	Amharic_2.8	parataxis	20
9482927	Amharic_2.8	discourse	22
9482927	Amharic_2.8	fixed	24
9482927	Amharic_2.8	case	26
9482927	Amharic_2.8	det	28
9482927	Amharic_2.8	mark	30
9482927	Amharic_2.8	punct	32
9482927	Amharic_2.8	aux	34
9482927	Amharic_2.8	cc	36
9482927	Amharic_2.8	obj	38
9482927	Amharic_2.8	root	40
9482927	Amharic_2.8	nmod	42
9482927	Amharic_2.8	cop	44
9482927	Amharic_2.8	HEAD	46
9482927	Amharic_2.8	amod	48
9482927	Amharic_2.8	expl	50
9482927	Amharic_2.8	goeswith	52
9482927	Amharic_2.8	nummod	54
9482927	Amharic_2.8	flat	56
9482927	Amharic_2.8	nsubj	58
9482927	Amharic_2.8	iobj	60
9482927	Amharic_2.8	dep	62
8102826	Amharic_2.8	compound	0
8102826	Amharic_2.8	det	2
8102826	Amharic_2.8	acl	4
8102826	Amharic_2.8	parataxis	6
8102826	Amharic_2.8	amod	8
8102826	Amharic_2.8	advcl	10
8102826	Amharic_2.8	clf	12
8102826	Amharic_2.8	flat	14
8102826	Amharic_2.8	cc	16
8102826	Amharic_2.8	ccomp	18
8102826	Amharic_2.8	obl	20
8102826	Amharic_2.8	xcomp	22
8102826	Amharic_2.8	punct	24
8102826	Amharic_2.8	dep	26
8102826	Amharic_2.8	obj	28
8102826	Amharic_2.8	csubj	30
8102826	Amharic_2.8	nmod	32
8102826	Amharic_2.8	nsubj	34
8102826	Amharic_2.8	expl	36
8102826	Amharic_2.8	nummod	38
8102826	Amharic_2.8	goeswith	40
8102826	Amharic_2.8	HEAD	42
8102826	Amharic_2.8	discourse	44
8102826	Amharic_2.8	iobj	46
8102826	Amharic_2.8	advmod	48
8102826	Amharic_2.8	root	50
8102826	Amharic_2.8	fixed	52
8102826	Amharic_2.8	mark	54
8102826	Amharic_2.8	aux	56
8102826	Amharic_2.8	case	58
8102826	Amharic_2.8	cop	60
8102826	Amharic_2.8	conj	62
3070835	Amharic_2.8	nsubj	0
3070835	Amharic_2.8	expl	2
3070835	Amharic_2.8	nummod	4
3070835	Amharic_2.8	amod	6
3070835	Amharic_2.8	flat	8
3070835	Amharic_2.8	HEAD	10
3070835	Amharic_2.8	det	12
3070835	Amharic_2.8	goeswith	14
3070835	Amharic_2.8	cop	16
3070835	Amharic_2.8	fixed	18
3070835	Amharic_2.8	nmod	20
3070835	Amharic_2.8	cc	22
3070835	Amharic_2.8	obj	24
3070835	Amharic_2.8	mark	26
3070835	Amharic_2.8	aux	28
3070835	Amharic_2.8	iobj	30
3070835	Amharic_2.8	dep	32
3070835	Amharic_2.8	case	34
3070835	Amharic_2.8	discourse	36
3070835	Amharic_2.8	root	38
3070835	Amharic_2.8	advmod	40
3070835	Amharic_2.8	punct	42
3070835	Amharic_2.8	compound	44
3070835	Amharic_2.8	csubj	46
3070835	Amharic_2.8	xcomp	48
3070835	Amharic_2.8	acl	50
3070835	Amharic_2.8	ccomp	52
3070835	Amharic_2.8	conj	54
3070835	Amharic_2.8	clf	56
3070835	Amharic_2.8	obl	58
3070835	Amharic_2.8	parataxis	60
3070835	Amharic_2.8	advcl	62
37754	Amharic_2.8	dep	0
37754	Amharic_2.8	iobj	2
37754	Amharic_2.8	nsubj	4
37754	Amharic_2.8	flat	6
37754	Amharic_2.8	expl	8
37754	Amharic_2.8	amod	10
37754	Amharic_2.8	nummod	12
37754	Amharic_2.8	HEAD	14
37754	Amharic_2.8	clf	16
37754	Amharic_2.8	goeswith	18
37754	Amharic_2.8	det	20
37754	Amharic_2.8	aux	22
37754	Amharic_2.8	cop	24
37754	Amharic_2.8	punct	26
37754	Amharic_2.8	nmod	28
37754	Amharic_2.8	obj	30
37754	Amharic_2.8	fixed	32
37754	Amharic_2.8	case	34
37754	Amharic_2.8	cc	36
37754	Amharic_2.8	advmod	38
37754	Amharic_2.8	discourse	40
37754	Amharic_2.8	xcomp	42
37754	Amharic_2.8	mark	44
37754	Amharic_2.8	conj	46
37754	Amharic_2.8	compound	48
37754	Amharic_2.8	obl	50
37754	Amharic_2.8	csubj	52
37754	Amharic_2.8	parataxis	54
37754	Amharic_2.8	acl	56
37754	Amharic_2.8	ccomp	58
37754	Amharic_2.8	root	60
37754	Amharic_2.8	advcl	62
2438930	Amharic_2.8	flat	0
2438930	Amharic_2.8	punct	2
2438930	Amharic_2.8	fixed	4
2438930	Amharic_2.8	nsubj	6
2438930	Amharic_2.8	expl	8
2438930	Amharic_2.8	clf	10
2438930	Amharic_2.8	case	12
2438930	Amharic_2.8	det	14
2438930	Amharic_2.8	parataxis	16
2438930	Amharic_2.8	dep	18
2438930	Amharic_2.8	mark	20
2438930	Amharic_2.8	root	22
2438930	Amharic_2.8	aux	24
2438930	Amharic_2.8	cop	26
2438930	Amharic_2.8	cc	28
2438930	Amharic_2.8	conj	30
2438930	Amharic_2.8	amod	32
2438930	Amharic_2.8	iobj	34
2438930	Amharic_2.8	obl	36
2438930	Amharic_2.8	xcomp	38
2438930	Amharic_2.8	nummod	40
