idForProcess	language	dependency	weight
7290067	Afrikaans_2.8	xcomp	48
7290067	Afrikaans_2.8	conj	50
9816925	Afrikaans_2.8	punct	0
9816925	Afrikaans_2.8	conj	2
9816925	Afrikaans_2.8	ccomp	4
9816925	Afrikaans_2.8	dep	6
9816925	Afrikaans_2.8	xcomp	8
9816925	Afrikaans_2.8	nmod	10
9816925	Afrikaans_2.8	obl	12
9816925	Afrikaans_2.8	root	14
9816925	Afrikaans_2.8	iobj	16
9816925	Afrikaans_2.8	det	18
9816925	Afrikaans_2.8	advmod	20
9816925	Afrikaans_2.8	amod	22
9816925	Afrikaans_2.8	obj	24
9816925	Afrikaans_2.8	nummod	26
9816925	Afrikaans_2.8	compound	28
9816925	Afrikaans_2.8	HEAD	30
9816925	Afrikaans_2.8	fixed	32
9816925	Afrikaans_2.8	cc	34
9816925	Afrikaans_2.8	appos	36
9816925	Afrikaans_2.8	mark	38
9816925	Afrikaans_2.8	flat	40
9816925	Afrikaans_2.8	case	42
9816925	Afrikaans_2.8	cop	44
9816925	Afrikaans_2.8	csubj	46
9816925	Afrikaans_2.8	aux	48
9816925	Afrikaans_2.8	nsubj	50
5251958	Afrikaans_2.8	nsubj	0
5251958	Afrikaans_2.8	root	2
5251958	Afrikaans_2.8	aux	4
5251958	Afrikaans_2.8	cop	6
5251958	Afrikaans_2.8	csubj	8
5251958	Afrikaans_2.8	case	10
5251958	Afrikaans_2.8	fixed	12
5251958	Afrikaans_2.8	mark	14
5251958	Afrikaans_2.8	appos	16
5251958	Afrikaans_2.8	cc	18
5251958	Afrikaans_2.8	HEAD	20
5251958	Afrikaans_2.8	nummod	22
5251958	Afrikaans_2.8	compound	24
5251958	Afrikaans_2.8	amod	26
5251958	Afrikaans_2.8	flat	28
5251958	Afrikaans_2.8	advmod	30
5251958	Afrikaans_2.8	det	32
5251958	Afrikaans_2.8	nmod	34
5251958	Afrikaans_2.8	punct	36
5251958	Afrikaans_2.8	xcomp	38
5251958	Afrikaans_2.8	obj	40
5251958	Afrikaans_2.8	obl	42
5251958	Afrikaans_2.8	dep	44
5251958	Afrikaans_2.8	iobj	46
5251958	Afrikaans_2.8	ccomp	48
5251958	Afrikaans_2.8	conj	50
3722990	Afrikaans_2.8	root	0
3722990	Afrikaans_2.8	conj	2
3722990	Afrikaans_2.8	ccomp	4
3722990	Afrikaans_2.8	punct	6
3722990	Afrikaans_2.8	xcomp	8
3722990	Afrikaans_2.8	dep	10
3722990	Afrikaans_2.8	nmod	12
3722990	Afrikaans_2.8	obl	14
3722990	Afrikaans_2.8	iobj	16
3722990	Afrikaans_2.8	det	18
3722990	Afrikaans_2.8	obj	20
3722990	Afrikaans_2.8	advmod	22
3722990	Afrikaans_2.8	amod	24
3722990	Afrikaans_2.8	compound	26
3722990	Afrikaans_2.8	nummod	28
3722990	Afrikaans_2.8	HEAD	30
3722990	Afrikaans_2.8	cc	32
3722990	Afrikaans_2.8	fixed	34
3722990	Afrikaans_2.8	appos	36
3722990	Afrikaans_2.8	mark	38
3722990	Afrikaans_2.8	flat	40
3722990	Afrikaans_2.8	case	42
3722990	Afrikaans_2.8	cop	44
3722990	Afrikaans_2.8	csubj	46
3722990	Afrikaans_2.8	aux	48
3722990	Afrikaans_2.8	nsubj	50
8968627	Afrikaans_2.8	conj	0
8968627	Afrikaans_2.8	ccomp	2
8968627	Afrikaans_2.8	root	4
8968627	Afrikaans_2.8	xcomp	6
8968627	Afrikaans_2.8	dep	8
8968627	Afrikaans_2.8	nmod	10
8968627	Afrikaans_2.8	obl	12
8968627	Afrikaans_2.8	det	14
8968627	Afrikaans_2.8	iobj	16
8968627	Afrikaans_2.8	obj	18
8968627	Afrikaans_2.8	punct	20
8968627	Afrikaans_2.8	advmod	22
8968627	Afrikaans_2.8	amod	24
8968627	Afrikaans_2.8	nummod	26
8968627	Afrikaans_2.8	compound	28
8968627	Afrikaans_2.8	HEAD	30
8968627	Afrikaans_2.8	fixed	32
8968627	Afrikaans_2.8	cc	34
8968627	Afrikaans_2.8	appos	36
8968627	Afrikaans_2.8	cop	38
8968627	Afrikaans_2.8	flat	40
8968627	Afrikaans_2.8	mark	42
8968627	Afrikaans_2.8	csubj	44
8968627	Afrikaans_2.8	aux	46
8968627	Afrikaans_2.8	case	48
8968627	Afrikaans_2.8	nsubj	50
2918653	Afrikaans_2.8	conj	0
2918653	Afrikaans_2.8	ccomp	2
2918653	Afrikaans_2.8	iobj	4
2918653	Afrikaans_2.8	obl	6
2918653	Afrikaans_2.8	dep	8
2918653	Afrikaans_2.8	xcomp	10
2918653	Afrikaans_2.8	obj	12
2918653	Afrikaans_2.8	csubj	14
2918653	Afrikaans_2.8	nmod	16
2918653	Afrikaans_2.8	advmod	18
2918653	Afrikaans_2.8	root	20
2918653	Afrikaans_2.8	punct	22
2918653	Afrikaans_2.8	case	24
2918653	Afrikaans_2.8	det	26
2918653	Afrikaans_2.8	nummod	28
2918653	Afrikaans_2.8	appos	30
2918653	Afrikaans_2.8	mark	32
2918653	Afrikaans_2.8	HEAD	34
2918653	Afrikaans_2.8	aux	36
2918653	Afrikaans_2.8	fixed	38
2918653	Afrikaans_2.8	compound	40
2918653	Afrikaans_2.8	cc	42
2918653	Afrikaans_2.8	cop	44
2918653	Afrikaans_2.8	nsubj	46
2918653	Afrikaans_2.8	amod	48
2918653	Afrikaans_2.8	flat	50
5429522	Akkadian_2.8	parataxis	0
5429522	Akkadian_2.8	flat	2
5429522	Akkadian_2.8	case	4
5429522	Akkadian_2.8	cop	6
5429522	Akkadian_2.8	advcl	8
5429522	Akkadian_2.8	obl	10
5429522	Akkadian_2.8	xcomp	12
5429522	Akkadian_2.8	advmod	14
5429522	Akkadian_2.8	mark	16
5429522	Akkadian_2.8	fixed	18
5429522	Akkadian_2.8	discourse	20
5429522	Akkadian_2.8	HEAD	22
5429522	Akkadian_2.8	iobj	24
5429522	Akkadian_2.8	root	26
5429522	Akkadian_2.8	vocative	28
5429522	Akkadian_2.8	cc	30
5429522	Akkadian_2.8	compound	32
5429522	Akkadian_2.8	nmod	34
5429522	Akkadian_2.8	amod	36
5429522	Akkadian_2.8	dep	38
5429522	Akkadian_2.8	list	40
5429522	Akkadian_2.8	csubj	42
5429522	Akkadian_2.8	det	44
5429522	Akkadian_2.8	obj	46
5429522	Akkadian_2.8	nsubj	48
5429522	Akkadian_2.8	ccomp	50
5429522	Akkadian_2.8	nummod	52
5429522	Akkadian_2.8	conj	54
5429522	Akkadian_2.8	appos	56
5429522	Akkadian_2.8	acl	58
1491958	Akkadian_2.8	acl	0
1491958	Akkadian_2.8	appos	2
1491958	Akkadian_2.8	csubj	4
1491958	Akkadian_2.8	det	6
1491958	Akkadian_2.8	nsubj	8
1491958	Akkadian_2.8	xcomp	10
1491958	Akkadian_2.8	dep	12
1491958	Akkadian_2.8	root	14
1491958	Akkadian_2.8	list	16
1491958	Akkadian_2.8	iobj	18
1491958	Akkadian_2.8	obj	20
1491958	Akkadian_2.8	nmod	22
1491958	Akkadian_2.8	mark	24
1491958	Akkadian_2.8	vocative	26
1491958	Akkadian_2.8	HEAD	28
1491958	Akkadian_2.8	discourse	30
1491958	Akkadian_2.8	cc	32
1491958	Akkadian_2.8	amod	34
1491958	Akkadian_2.8	advmod	36
1491958	Akkadian_2.8	advcl	38
1491958	Akkadian_2.8	compound	40
1491958	Akkadian_2.8	obl	42
1491958	Akkadian_2.8	cop	44
1491958	Akkadian_2.8	case	46
1491958	Akkadian_2.8	parataxis	48
1491958	Akkadian_2.8	ccomp	50
1491958	Akkadian_2.8	conj	52
1491958	Akkadian_2.8	flat	54
1491958	Akkadian_2.8	nummod	56
1491958	Akkadian_2.8	fixed	58
2899887	Akkadian_2.8	acl	0
2899887	Akkadian_2.8	list	2
2899887	Akkadian_2.8	csubj	4
2899887	Akkadian_2.8	appos	6
2899887	Akkadian_2.8	det	8
2899887	Akkadian_2.8	dep	10
2899887	Akkadian_2.8	nsubj	12
2899887	Akkadian_2.8	xcomp	14
2899887	Akkadian_2.8	iobj	16
2899887	Akkadian_2.8	root	18
2899887	Akkadian_2.8	obj	20
2899887	Akkadian_2.8	amod	22
2899887	Akkadian_2.8	nmod	24
2899887	Akkadian_2.8	mark	26
2899887	Akkadian_2.8	compound	28
2899887	Akkadian_2.8	vocative	30
2899887	Akkadian_2.8	HEAD	32
2899887	Akkadian_2.8	discourse	34
2899887	Akkadian_2.8	advmod	36
2899887	Akkadian_2.8	obl	38
2899887	Akkadian_2.8	case	40
2899887	Akkadian_2.8	flat	42
2899887	Akkadian_2.8	cc	44
2899887	Akkadian_2.8	advcl	46
2899887	Akkadian_2.8	fixed	48
2899887	Akkadian_2.8	parataxis	50
2899887	Akkadian_2.8	ccomp	52
2899887	Akkadian_2.8	cop	54
2899887	Akkadian_2.8	conj	56
2899887	Akkadian_2.8	nummod	58
9559077	Akkadian_2.8	flat	0
9559077	Akkadian_2.8	advcl	2
9559077	Akkadian_2.8	obl	4
9559077	Akkadian_2.8	nsubj	6
9559077	Akkadian_2.8	cop	8
9559077	Akkadian_2.8	case	10
9559077	Akkadian_2.8	HEAD	12
9559077	Akkadian_2.8	mark	14
9559077	Akkadian_2.8	discourse	16
9559077	Akkadian_2.8	iobj	18
9559077	Akkadian_2.8	cc	20
9559077	Akkadian_2.8	root	22
9559077	Akkadian_2.8	dep	24
9559077	Akkadian_2.8	vocative	26
9559077	Akkadian_2.8	nmod	28
9559077	Akkadian_2.8	amod	30
9559077	Akkadian_2.8	csubj	32
9559077	Akkadian_2.8	det	34
9559077	Akkadian_2.8	nummod	36
9559077	Akkadian_2.8	xcomp	38
9559077	Akkadian_2.8	compound	40
9559077	Akkadian_2.8	obj	42
9559077	Akkadian_2.8	advmod	44
9559077	Akkadian_2.8	parataxis	46
9559077	Akkadian_2.8	fixed	48
9559077	Akkadian_2.8	conj	50
9559077	Akkadian_2.8	list	52
9559077	Akkadian_2.8	appos	54
9559077	Akkadian_2.8	acl	56
9559077	Akkadian_2.8	ccomp	58
9601403	Akkadian_2.8	advcl	0
9601403	Akkadian_2.8	obl	2
9601403	Akkadian_2.8	flat	4
9601403	Akkadian_2.8	fixed	6
9601403	Akkadian_2.8	case	8
9601403	Akkadian_2.8	xcomp	10
9601403	Akkadian_2.8	advmod	12
9601403	Akkadian_2.8	discourse	14
9601403	Akkadian_2.8	cop	16
9601403	Akkadian_2.8	mark	18
9601403	Akkadian_2.8	HEAD	20
9601403	Akkadian_2.8	vocative	22
9601403	Akkadian_2.8	iobj	24
9601403	Akkadian_2.8	dep	26
9601403	Akkadian_2.8	csubj	28
9601403	Akkadian_2.8	obj	30
9601403	Akkadian_2.8	compound	32
9601403	Akkadian_2.8	nmod	34
9601403	Akkadian_2.8	amod	36
9601403	Akkadian_2.8	det	38
9601403	Akkadian_2.8	nummod	40
9601403	Akkadian_2.8	ccomp	42
9601403	Akkadian_2.8	nsubj	44
9601403	Akkadian_2.8	conj	46
9601403	Akkadian_2.8	root	48
9601403	Akkadian_2.8	appos	50
9601403	Akkadian_2.8	acl	52
9601403	Akkadian_2.8	list	54
9601403	Akkadian_2.8	parataxis	56
9601403	Akkadian_2.8	cc	58
4458550	Akkadian_2.8	advcl	0
4458550	Akkadian_2.8	obl	2
4458550	Akkadian_2.8	flat	4
4458550	Akkadian_2.8	xcomp	6
4458550	Akkadian_2.8	fixed	8
4458550	Akkadian_2.8	case	10
4458550	Akkadian_2.8	cop	12
4458550	Akkadian_2.8	advmod	14
4458550	Akkadian_2.8	mark	16
4458550	Akkadian_2.8	amod	18
4458550	Akkadian_2.8	discourse	20
4458550	Akkadian_2.8	HEAD	22
4458550	Akkadian_2.8	iobj	24
4458550	Akkadian_2.8	dep	26
4458550	Akkadian_2.8	vocative	28
4458550	Akkadian_2.8	det	30
4458550	Akkadian_2.8	root	32
4458550	Akkadian_2.8	csubj	34
4458550	Akkadian_2.8	obj	36
4458550	Akkadian_2.8	nsubj	38
4458550	Akkadian_2.8	compound	40
4458550	Akkadian_2.8	nmod	42
4458550	Akkadian_2.8	nummod	44
4458550	Akkadian_2.8	list	46
4458550	Akkadian_2.8	parataxis	48
4458550	Akkadian_2.8	ccomp	50
4458550	Akkadian_2.8	conj	52
4458550	Akkadian_2.8	appos	54
4458550	Akkadian_2.8	cc	56
4458550	Akkadian_2.8	acl	58
5926801	Amharic_2.8	ccomp	0
5926801	Amharic_2.8	acl	2
5926801	Amharic_2.8	advcl	4
5926801	Amharic_2.8	obl	6
5926801	Amharic_2.8	csubj	8
5926801	Amharic_2.8	compound	10
5926801	Amharic_2.8	case	12
5926801	Amharic_2.8	fixed	14
5926801	Amharic_2.8	clf	16
5926801	Amharic_2.8	conj	18
5926801	Amharic_2.8	cc	20
5926801	Amharic_2.8	nummod	22
5926801	Amharic_2.8	root	24
5926801	Amharic_2.8	punct	26
5926801	Amharic_2.8	xcomp	28
5926801	Amharic_2.8	dep	30
5926801	Amharic_2.8	advmod	32
5926801	Amharic_2.8	discourse	34
5926801	Amharic_2.8	det	36
5926801	Amharic_2.8	mark	38
5926801	Amharic_2.8	obj	40
5926801	Amharic_2.8	nmod	42
5926801	Amharic_2.8	cop	44
5926801	Amharic_2.8	goeswith	46
5926801	Amharic_2.8	HEAD	48
5926801	Amharic_2.8	amod	50
5926801	Amharic_2.8	parataxis	52
5926801	Amharic_2.8	nsubj	54
5926801	Amharic_2.8	flat	56
5926801	Amharic_2.8	expl	58
5926801	Amharic_2.8	aux	60
5926801	Amharic_2.8	iobj	62
5511978	Amharic_2.8	expl	0
5511978	Amharic_2.8	flat	2
5511978	Amharic_2.8	parataxis	4
5511978	Amharic_2.8	iobj	6
5511978	Amharic_2.8	dep	8
5511978	Amharic_2.8	nsubj	10
5511978	Amharic_2.8	mark	12
5511978	Amharic_2.8	aux	14
5511978	Amharic_2.8	amod	16
5511978	Amharic_2.8	HEAD	18
5511978	Amharic_2.8	goeswith	20
5511978	Amharic_2.8	det	22
5511978	Amharic_2.8	obj	24
5511978	Amharic_2.8	clf	26
5511978	Amharic_2.8	nummod	28
5511978	Amharic_2.8	nmod	30
5511978	Amharic_2.8	case	32
5511978	Amharic_2.8	compound	34
5511978	Amharic_2.8	csubj	36
5511978	Amharic_2.8	cc	38
5511978	Amharic_2.8	advmod	40
5511978	Amharic_2.8	punct	42
5511978	Amharic_2.8	discourse	44
5511978	Amharic_2.8	xcomp	46
5511978	Amharic_2.8	fixed	48
5511978	Amharic_2.8	advcl	50
5511978	Amharic_2.8	root	52
5511978	Amharic_2.8	ccomp	54
5511978	Amharic_2.8	conj	56
5511978	Amharic_2.8	obl	58
5511978	Amharic_2.8	cop	60
5511978	Amharic_2.8	acl	62
346311	Amharic_2.8	acl	0
346311	Amharic_2.8	advcl	2
346311	Amharic_2.8	obl	4
346311	Amharic_2.8	ccomp	6
346311	Amharic_2.8	xcomp	8
346311	Amharic_2.8	csubj	10
346311	Amharic_2.8	compound	12
346311	Amharic_2.8	clf	14
346311	Amharic_2.8	fixed	16
346311	Amharic_2.8	advmod	18
346311	Amharic_2.8	discourse	20
346311	Amharic_2.8	mark	22
346311	Amharic_2.8	case	24
346311	Amharic_2.8	obj	26
346311	Amharic_2.8	conj	28
346311	Amharic_2.8	cop	30
346311	Amharic_2.8	cc	32
346311	Amharic_2.8	nmod	34
346311	Amharic_2.8	det	36
346311	Amharic_2.8	HEAD	38
346311	Amharic_2.8	parataxis	40
346311	Amharic_2.8	nummod	42
346311	Amharic_2.8	iobj	44
346311	Amharic_2.8	punct	46
346311	Amharic_2.8	amod	48
346311	Amharic_2.8	expl	50
346311	Amharic_2.8	goeswith	52
346311	Amharic_2.8	nsubj	54
346311	Amharic_2.8	flat	56
346311	Amharic_2.8	dep	58
346311	Amharic_2.8	aux	60
346311	Amharic_2.8	root	62
757685	Amharic_2.8	acl	0
757685	Amharic_2.8	advcl	2
757685	Amharic_2.8	cc	4
757685	Amharic_2.8	obl	6
757685	Amharic_2.8	conj	8
757685	Amharic_2.8	csubj	10
757685	Amharic_2.8	fixed	12
757685	Amharic_2.8	punct	14
757685	Amharic_2.8	xcomp	16
757685	Amharic_2.8	root	18
757685	Amharic_2.8	ccomp	20
757685	Amharic_2.8	goeswith	22
757685	Amharic_2.8	mark	24
757685	Amharic_2.8	case	26
757685	Amharic_2.8	aux	28
757685	Amharic_2.8	discourse	30
757685	Amharic_2.8	compound	32
757685	Amharic_2.8	advmod	34
757685	Amharic_2.8	obj	36
757685	Amharic_2.8	nmod	38
757685	Amharic_2.8	det	40
757685	Amharic_2.8	cop	42
757685	Amharic_2.8	clf	44
757685	Amharic_2.8	HEAD	46
757685	Amharic_2.8	parataxis	48
757685	Amharic_2.8	nummod	50
757685	Amharic_2.8	amod	52
757685	Amharic_2.8	nsubj	54
757685	Amharic_2.8	dep	56
757685	Amharic_2.8	flat	58
757685	Amharic_2.8	iobj	60
757685	Amharic_2.8	expl	62
9114400	Amharic_2.8	acl	0
9114400	Amharic_2.8	advcl	2
9114400	Amharic_2.8	cc	4
9114400	Amharic_2.8	fixed	6
9114400	Amharic_2.8	obl	8
9114400	Amharic_2.8	conj	10
9114400	Amharic_2.8	goeswith	12
9114400	Amharic_2.8	clf	14
9114400	Amharic_2.8	csubj	16
9114400	Amharic_2.8	xcomp	18
9114400	Amharic_2.8	ccomp	20
9114400	Amharic_2.8	mark	22
9114400	Amharic_2.8	case	24
9114400	Amharic_2.8	aux	26
9114400	Amharic_2.8	discourse	28
9114400	Amharic_2.8	compound	30
9114400	Amharic_2.8	advmod	32
9114400	Amharic_2.8	obj	34
9114400	Amharic_2.8	nmod	36
9114400	Amharic_2.8	det	38
9114400	Amharic_2.8	cop	40
9114400	Amharic_2.8	HEAD	42
9114400	Amharic_2.8	parataxis	44
9114400	Amharic_2.8	nummod	46
9114400	Amharic_2.8	amod	48
9114400	Amharic_2.8	nsubj	50
9114400	Amharic_2.8	flat	52
9114400	Amharic_2.8	iobj	54
9114400	Amharic_2.8	expl	56
9114400	Amharic_2.8	root	58
9114400	Amharic_2.8	punct	60
9114400	Amharic_2.8	dep	62
8564390	Amharic_2.8	root	0
8564390	Amharic_2.8	flat	2
8564390	Amharic_2.8	aux	4
8564390	Amharic_2.8	nsubj	6
8564390	Amharic_2.8	expl	8
8564390	Amharic_2.8	punct	10
8564390	Amharic_2.8	iobj	12
8564390	Amharic_2.8	amod	14
8564390	Amharic_2.8	goeswith	16
8564390	Amharic_2.8	nummod	18
8564390	Amharic_2.8	HEAD	20
8564390	Amharic_2.8	det	22
8564390	Amharic_2.8	fixed	24
8564390	Amharic_2.8	cop	26
8564390	Amharic_2.8	obj	28
8564390	Amharic_2.8	dep	30
8564390	Amharic_2.8	nmod	32
8564390	Amharic_2.8	mark	34
8564390	Amharic_2.8	case	36
8564390	Amharic_2.8	clf	38
8564390	Amharic_2.8	discourse	40
8564390	Amharic_2.8	advmod	42
8564390	Amharic_2.8	compound	44
8564390	Amharic_2.8	csubj	46
8564390	Amharic_2.8	xcomp	48
8564390	Amharic_2.8	cc	50
8564390	Amharic_2.8	conj	52
8564390	Amharic_2.8	acl	54
8564390	Amharic_2.8	ccomp	56
8564390	Amharic_2.8	obl	58
8564390	Amharic_2.8	advcl	60
8564390	Amharic_2.8	parataxis	62
5551853	Amharic_2.8	obl	0
5551853	Amharic_2.8	conj	2
5551853	Amharic_2.8	ccomp	4
5551853	Amharic_2.8	acl	6
5551853	Amharic_2.8	advcl	8
5551853	Amharic_2.8	cc	10
5551853	Amharic_2.8	fixed	12
5551853	Amharic_2.8	xcomp	14
5551853	Amharic_2.8	advmod	16
5551853	Amharic_2.8	discourse	18
5551853	Amharic_2.8	root	20
5551853	Amharic_2.8	csubj	22
5551853	Amharic_2.8	compound	24
5551853	Amharic_2.8	case	26
5551853	Amharic_2.8	nummod	28
5551853	Amharic_2.8	obj	30
5551853	Amharic_2.8	punct	32
5551853	Amharic_2.8	nmod	34
5551853	Amharic_2.8	cop	36
5551853	Amharic_2.8	det	38
5551853	Amharic_2.8	clf	40
5551853	Amharic_2.8	goeswith	42
5551853	Amharic_2.8	HEAD	44
5551853	Amharic_2.8	amod	46
5551853	Amharic_2.8	mark	48
5551853	Amharic_2.8	flat	50
5551853	Amharic_2.8	parataxis	52
5551853	Amharic_2.8	nsubj	54
5551853	Amharic_2.8	iobj	56
5551853	Amharic_2.8	dep	58
5551853	Amharic_2.8	expl	60
5551853	Amharic_2.8	aux	62
3583988	Amharic_2.8	acl	0
3583988	Amharic_2.8	advcl	2
3583988	Amharic_2.8	cc	4
3583988	Amharic_2.8	obl	6
3583988	Amharic_2.8	conj	8
3583988	Amharic_2.8	csubj	10
3583988	Amharic_2.8	root	12
3583988	Amharic_2.8	goeswith	14
3583988	Amharic_2.8	xcomp	16
3583988	Amharic_2.8	clf	18
3583988	Amharic_2.8	ccomp	20
3583988	Amharic_2.8	mark	22
3583988	Amharic_2.8	case	24
3583988	Amharic_2.8	aux	26
3583988	Amharic_2.8	discourse	28
3583988	Amharic_2.8	fixed	30
3583988	Amharic_2.8	compound	32
3583988	Amharic_2.8	advmod	34
3583988	Amharic_2.8	obj	36
3583988	Amharic_2.8	nmod	38
3583988	Amharic_2.8	punct	40
3583988	Amharic_2.8	det	42
3583988	Amharic_2.8	cop	44
3583988	Amharic_2.8	HEAD	46
3583988	Amharic_2.8	nummod	48
3583988	Amharic_2.8	amod	50
3583988	Amharic_2.8	parataxis	52
3583988	Amharic_2.8	nsubj	54
3583988	Amharic_2.8	dep	56
3583988	Amharic_2.8	iobj	58
3583988	Amharic_2.8	expl	60
3583988	Amharic_2.8	flat	62
8843221	Amharic_2.8	obl	0
8843221	Amharic_2.8	ccomp	2
8843221	Amharic_2.8	advcl	4
8843221	Amharic_2.8	cc	6
8843221	Amharic_2.8	xcomp	8
8843221	Amharic_2.8	compound	10
8843221	Amharic_2.8	advmod	12
8843221	Amharic_2.8	case	14
8843221	Amharic_2.8	discourse	16
8843221	Amharic_2.8	obj	18
8843221	Amharic_2.8	nmod	20
8843221	Amharic_2.8	csubj	22
8843221	Amharic_2.8	nummod	24
8843221	Amharic_2.8	clf	26
8843221	Amharic_2.8	fixed	28
8843221	Amharic_2.8	cop	30
8843221	Amharic_2.8	det	32
8843221	Amharic_2.8	goeswith	34
8843221	Amharic_2.8	root	36
8843221	Amharic_2.8	HEAD	38
8843221	Amharic_2.8	amod	40
8843221	Amharic_2.8	mark	42
8843221	Amharic_2.8	aux	44
8843221	Amharic_2.8	conj	46
8843221	Amharic_2.8	punct	48
8843221	Amharic_2.8	nsubj	50
8843221	Amharic_2.8	flat	52
8843221	Amharic_2.8	expl	54
8843221	Amharic_2.8	acl	56
8843221	Amharic_2.8	iobj	58
8843221	Amharic_2.8	parataxis	60
8843221	Amharic_2.8	dep	62
9981892	Ancient_Greek_2.8	acl	0
9981892	Ancient_Greek_2.8	vocative	2
9981892	Ancient_Greek_2.8	nsubj	4
9981892	Ancient_Greek_2.8	dislocated	6
9981892	Ancient_Greek_2.8	cc	8
9981892	Ancient_Greek_2.8	root	10
9981892	Ancient_Greek_2.8	appos	12
9981892	Ancient_Greek_2.8	nmod	14
9981892	Ancient_Greek_2.8	obj	16
9981892	Ancient_Greek_2.8	flat	18
9981892	Ancient_Greek_2.8	fixed	20
9981892	Ancient_Greek_2.8	iobj	22
9981892	Ancient_Greek_2.8	amod	24
9981892	Ancient_Greek_2.8	det	26
9981892	Ancient_Greek_2.8	nummod	28
9981892	Ancient_Greek_2.8	HEAD	30
9981892	Ancient_Greek_2.8	case	32
9981892	Ancient_Greek_2.8	cop	34
9981892	Ancient_Greek_2.8	discourse	36
9981892	Ancient_Greek_2.8	mark	38
9981892	Ancient_Greek_2.8	punct	40
9981892	Ancient_Greek_2.8	aux	42
9981892	Ancient_Greek_2.8	advmod	44
9981892	Ancient_Greek_2.8	xcomp	46
9981892	Ancient_Greek_2.8	obl	48
9981892	Ancient_Greek_2.8	csubj	50
9981892	Ancient_Greek_2.8	orphan	52
9981892	Ancient_Greek_2.8	dep	54
9981892	Ancient_Greek_2.8	parataxis	56
9981892	Ancient_Greek_2.8	advcl	58
9981892	Ancient_Greek_2.8	ccomp	60
9981892	Ancient_Greek_2.8	conj	62
3360906	Ancient_Greek_2.8	acl	0
3360906	Ancient_Greek_2.8	conj	2
3360906	Ancient_Greek_2.8	ccomp	4
3360906	Ancient_Greek_2.8	advcl	6
3360906	Ancient_Greek_2.8	csubj	8
3360906	Ancient_Greek_2.8	xcomp	10
3360906	Ancient_Greek_2.8	appos	12
3360906	Ancient_Greek_2.8	dislocated	14
3360906	Ancient_Greek_2.8	obl	16
3360906	Ancient_Greek_2.8	nsubj	18
3360906	Ancient_Greek_2.8	nmod	20
3360906	Ancient_Greek_2.8	orphan	22
3360906	Ancient_Greek_2.8	amod	24
3360906	Ancient_Greek_2.8	obj	26
3360906	Ancient_Greek_2.8	iobj	28
3360906	Ancient_Greek_2.8	dep	30
3360906	Ancient_Greek_2.8	det	32
3360906	Ancient_Greek_2.8	nummod	34
3360906	Ancient_Greek_2.8	flat	36
3360906	Ancient_Greek_2.8	HEAD	38
3360906	Ancient_Greek_2.8	case	40
3360906	Ancient_Greek_2.8	fixed	42
3360906	Ancient_Greek_2.8	cop	44
3360906	Ancient_Greek_2.8	punct	46
3360906	Ancient_Greek_2.8	aux	48
3360906	Ancient_Greek_2.8	mark	50
3360906	Ancient_Greek_2.8	advmod	52
3360906	Ancient_Greek_2.8	cc	54
3360906	Ancient_Greek_2.8	root	56
3360906	Ancient_Greek_2.8	parataxis	58
3360906	Ancient_Greek_2.8	vocative	60
3360906	Ancient_Greek_2.8	discourse	62
4429528	Ancient_Greek_2.8	acl	0
