Hungarian_2.8	RANDOM	263720	8.24699378298_8.07126008268	4.26692810458
Catalan_2.8	RANDOM	2454381	6.9424317159_6.06459726857	4.30103645754
North_Sami_2.8	RANDOM	2729853	7.75880167611_7.44092657451	2.27063329928
Catalan_2.8	RANDOM	825543	6.9424317159_6.12446066393	4.62871988366
Danish_2.8	RANDOM	7689277	7.5946802527_7.22587692548	3.98682413729
Faroese_2.8	RANDOM	5036216	6.70440047675_6.04274149961	3.3500523801
Old_Church_Slavonic_2.8	RANDOM	5361334	7.14355858817_6.28573784327	2.50397266959
Old_French_2.8	RANDOM	7604900	7.05139088845_6.30565527988	3.77036103017
French_2.8	RANDOM	5314786	7.30424825811_6.36103975092	4.59125629403
Norwegian_2.8	RANDOM	3132667	7.69579638452_7.05942533436	3.31621944068
Spanish_2.8	RANDOM	8036715	7.34145194481_6.87094663506	5.32713404836
Czech_2.8	RANDOM	9801297	9.05221642423_8.26376585217	3.39477533301
Romanian_2.8	RANDOM	6480012	8.00609274184_7.19113974044	3.83500742103
Latin_2.8	RANDOM	1481550	8.13805400927_7.61675681236	3.19594911725
Lithuanian_2.8	RANDOM	7052361	8.72058336465_8.21089253868	3.50715540176
Estonian_2.8	RANDOM	3963930	9.16136152662_8.72617600431	2.69056458609
Bambara_2.8	RANDOM	5471590	5.33384781381_4.61232606226	3.86339754816
Korean_2.8	RANDOM	2175907	10.1703528661_9.87628152313	2.70339114448
Persian_2.8	RANDOM	7641017	7.66512142702_7.13975319588	3.63608529485
Buryat_2.8	RANDOM	13921	8.12523578009_7.96116054121	2.60431848853
Faroese_2.8	RANDOM	158024	6.70440047675_6.04655823705	3.97815366533
Slovak_2.8	RANDOM	7317259	8.38707949151_7.95847038053	2.43184526538
Vietnamese_2.8	RANDOM	1404262	7.14693337176_6.75107874231	2.89442167379
Persian_2.8	RANDOM	7902623	7.66512142702_7.0736261241	3.91550619561
Turkish_2.8	RANDOM	9941836	9.23123992342_8.5165282062	2.36068181768
Lithuanian_2.8	RANDOM	6982046	8.72058336465_8.21417786162	3.41972560817
Turkish_2.8	RANDOM	4026922	9.23123992342_8.50740357452	2.43299144958
Hebrew_2.8	RANDOM	2135071	7.14094557019_6.52718696163	3.86645826638
Swedish_2.8	RANDOM	4424330	7.69697931331_7.27312545214	3.43213518379
Ukrainian_2.8	RANDOM	1491169	9.00488465796_8.74303554396	3.35157864961
Turkish_2.8	RANDOM	8119224	9.23123992342_8.46235959159	2.31375533709
Breton_2.8	RANDOM	6820445	6.6744745936_6.17994293675	3.34593785099
Bambara_2.8	RANDOM	4707286	5.33384781381_4.55254623341	2.79177804406
Classical_Chinese_2.8	RANDOM	1531518	6.64604347414_5.76153553876	1.79553885933
Lithuanian_2.8	RANDOM	3152743	8.72058336465_8.17164766608	3.10556608531
Faroese_2.8	RANDOM	6551372	6.70440047675_6.07566780366	3.41444157702
Turkish_2.8	RANDOM	9875743	9.23123992342_8.45273260937	2.56222483676
Erzya_2.8	RANDOM	9575115	8.19304814923_8.03748771042	3.03883751651
Basque_2.8	RANDOM	1243715	8.45484310813_8.08422682101	3.15041552452
Sanskrit_2.8	RANDOM	4675980	7.88649342905_7.29788057168	2.58480723775
Scottish_Gaelic_2.8	RANDOM	1180552	6.42959187247_5.65590185512	4.15477043917
Uyghur_2.8	RANDOM	2796464	8.51360741593_8.32819046377	2.9509255422
Armenian_2.8	RANDOM	4700215	8.38778667396_8.04084057087	3.89656812436
Classical_Chinese_2.8	RANDOM	4271093	6.64604347414_5.73951788986	2.07975155512
Belarusian_2.8	RANDOM	7084593	8.96501629969_8.24705352763	3.22632662859
Korean_2.8	RANDOM	6362863	10.1703528661_9.84737594391	2.82159944182
Ukrainian_2.8	RANDOM	8146590	9.00488465796_8.73292758925	3.19111343212
Akkadian_2.8	RANDOM	5453483	6.68098628559_4.65233452972	3.62178775719
Norwegian_2.8	RANDOM	744491	7.69579638452_7.07814817458	4.28192976619
Breton_2.8	RANDOM	3309335	6.6744745936_6.20229293049	3.00786222389
Erzya_2.8	RANDOM	8259288	8.19304814923_8.05172659083	2.33077939234
Slovak_2.8	RANDOM	4894570	8.38707949151_7.96805244552	2.56439636997
English_2.8	RANDOM	3129807	7.39497270518_6.76648636863	4.04054785003
Coptic_2.8	RANDOM	6662943	5.55989604046_4.70858696222	3.89693153194
Icelandic_2.8	RANDOM	7065663	7.58745292127_6.9579787389	4.84072858105
Welsh_2.8	RANDOM	2181749	6.8932721418_6.42149271788	4.3253332489
Croatian_2.8	RANDOM	9919820	8.48054534126_7.95220147838	3.42014870604
Catalan_2.8	RANDOM	3179549	6.9424317159_6.26410195524	4.77125535384
North_Sami_2.8	RANDOM	2688761	7.75880167611_7.45700126582	2.2835546476
Catalan_2.8	RANDOM	7279903	6.9424317159_6.12756584681	4.91475614183
Japanese_2.8	RANDOM	5685104	1.94946117468_1.42667181083	4.02719246794
Swedish_2.8	RANDOM	9752069	7.69697931331_7.24945393773	3.10053423146
Uyghur_2.8	RANDOM	9872327	8.51360741593_8.32900867207	2.5307708247
Sanskrit_2.8	RANDOM	5664209	7.88649342905_7.29252645248	2.36669655229
Faroese_2.8	RANDOM	6979665	6.70440047675_6.01575322098	3.67874389963
Catalan_2.8	RANDOM	4581303	6.9424317159_6.12053429896	5.53125845965
Slovak_2.8	RANDOM	9862320	8.38707949151_7.97801622103	2.46547411705
Japanese_2.8	RANDOM	8061928	1.94946117468_1.42159496363	5.73532351075
Cantonese_2.8	RANDOM	2033581	5.92291226847_5.50447884998	3.60520373098
Bulgarian_2.8	RANDOM	5533322	8.09323744463_7.65106432578	3.01222418322
Japanese_2.8	RANDOM	8592706	1.94946117468_1.44545165975	5.38302959206
Welsh_2.8	RANDOM	6976750	6.8932721418_6.39960041005	3.59345217364
Classical_Chinese_2.8	RANDOM	8661272	6.64604347414_5.65684482426	2.03088698194
Wolof_2.8	RANDOM	4111033	6.67615833577_6.16647421123	3.41901064292
Western_Armenian_2.8	RANDOM	4557899	8.14694790414_7.96910701049	3.6818922147
Korean_2.8	RANDOM	5295328	10.1703528661_9.86430097959	2.71952732186
Persian_2.8	RANDOM	6042844	7.66512142702_7.08595607754	4.13976919339
Latin_2.8	RANDOM	1454474	8.13805400927_7.61140882452	3.43029296491
Indonesian_2.8	RANDOM	9243033	8.12437959059_7.6030246716	3.74876192424
Japanese_2.8	RANDOM	3475317	1.94946117468_1.43819346001	4.32078999296
Croatian_2.8	RANDOM	3296895	8.48054534126_8.02590232606	3.69713175403
Vietnamese_2.8	RANDOM	8281659	7.14693337176_6.74266686126	2.82360977879
Old_East_Slavic_2.8	RANDOM	548486	8.31255790664_7.62508078112	2.75205945956
Breton_2.8	RANDOM	2601728	6.6744745936_6.07443714746	3.43192312492
Sanskrit_2.8	RANDOM	5998236	7.88649342905_7.30612522576	2.63093976689
Thai_2.8	RANDOM	4369696	6.99135476575_6.65906048802	3.95078384798
Dutch_2.8	RANDOM	8596130	7.57654997276_6.9224866488	3.79757578684
Western_Armenian_2.8	RANDOM	3621846	8.14694790414_8.01996446653	4.27688298527
Persian_2.8	RANDOM	4380705	7.66512142702_7.00850001741	3.49958612882
Romanian_2.8	RANDOM	6069693	8.00609274184_7.27026353944	4.49154681523
Old_French_2.8	RANDOM	2554768	7.05139088845_6.31836959503	2.90921979329
Scottish_Gaelic_2.8	RANDOM	6458970	6.42959187247_5.80177610544	5.07826574822
English_2.8	RANDOM	7483875	7.39497270518_6.78522199572	3.85491517076
Amharic_2.8	RANDOM	4093695	5.72899089684_5.20723853797	2.60747067823
Portuguese_2.8	RANDOM	3326082	7.18828702825_6.56367809407	3.72467464522
Catalan_2.8	RANDOM	6262732	6.9424317159_6.25726396413	5.12586065428
Galician_2.8	RANDOM	3811929	6.9042382318_6.47288271084	4.8439240206
Hebrew_2.8	RANDOM	6793504	7.14094557019_6.50388870352	4.50656606971
Romanian_2.8	RANDOM	2598837	8.00609274184_7.17828521694	3.73001154964
Korean_2.8	RANDOM	8565876	10.1703528661_9.83581473202	2.44887257182
Gothic_2.8	RANDOM	1906575	7.08260227555_6.45443238358	3.50810053069
Kurmanji_2.8	RANDOM	9193917	6.86169993023_6.52007744951	3.25683724322
Wolof_2.8	RANDOM	5159061	6.67615833577_6.13275828715	3.19225130321
Turkish_2.8	RANDOM	9311942	9.23123992342_8.50497366369	2.40040946285
Estonian_2.8	RANDOM	9535407	9.16136152662_8.71409741091	3.5469911806
Hungarian_2.8	RANDOM	490899	8.24699378298_8.05925213579	3.74172839506
Galician_2.8	RANDOM	9143541	6.9042382318_6.61931763706	5.64505031332
Latin_2.8	RANDOM	8311319	8.13805400927_7.64237953023	3.10451742826
Maltese_2.8	RANDOM	9247835	7.32924122663_6.87940807707	5.08354078
Old_Church_Slavonic_2.8	RANDOM	7571660	7.14355858817_6.28014476848	2.4934114202
Afrikaans_2.8	RANDOM	8583735	6.67569446775_6.1241741331	4.03906414178
Russian_2.8	RANDOM	50802	9.245975441_8.5830403131	3.38985586202
Buryat_2.8	RANDOM	3432922	8.12523578009_7.97253220401	2.78812415655
Faroese_2.8	RANDOM	685276	6.70440047675_6.04285199573	4.01208575006
Arabic_2.8	RANDOM	7348296	3.18569802223_2.57075896062	5.75137677733
Icelandic_2.8	RANDOM	6034357	7.58745292127_7.00524608058	4.83117565746
Scottish_Gaelic_2.8	RANDOM	9181850	6.42959187247_5.7198037089	3.54351214039
Indonesian_2.8	RANDOM	8550130	8.12437959059_7.72578125241	3.11418053263
Greek_2.8	RANDOM	6320709	7.52098232728_6.94541214004	3.2303437666
Catalan_2.8	RANDOM	7905269	6.9424317159_6.21391274882	4.46250264938
Classical_Chinese_2.8	RANDOM	2967326	6.64604347414_5.72955490743	1.97407816833
Slovenian_2.8	RANDOM	1123834	8.26033644521_7.83330462255	3.61884502419
Kurmanji_2.8	RANDOM	1348172	6.86169993023_6.52820461759	3.23593047283
Hindi_2.8	RANDOM	7529555	7.1887846971_6.1885930699	4.34360205274
Danish_2.8	RANDOM	1259540	7.5946802527_7.25225385349	3.77743741158
Spanish_2.8	RANDOM	6624893	7.34145194481_6.74045636225	3.69071586945
Naija_2.8	RANDOM	2600354	5.65820563244_4.75359625912	4.86156043672
Estonian_2.8	RANDOM	79377	9.16136152662_8.74061717474	3.7457142267
Danish_2.8	RANDOM	547112	7.5946802527_7.246080692	3.74025958049
Old_East_Slavic_2.8	RANDOM	8414654	8.31255790664_7.6164203221	3.05092366524
Chinese_2.8	RANDOM	2681170	8.1048766083_7.66923963795	3.92831828873
Greek_2.8	RANDOM	1366187	7.52098232728_6.87912593995	3.90265746049
Hindi_2.8	RANDOM	1389569	7.1887846971_6.23856410224	3.98091216827
Mbya_Guarani_2.8	RANDOM	612324	1.67886952047_1.16970833205	2.87758427538
Kurmanji_2.8	RANDOM	1593736	6.86169993023_6.53532638919	2.83323204084
French_2.8	RANDOM	5098959	7.30424825811_6.3240488134	3.52694950141
Breton_2.8	RANDOM	5354681	6.6744745936_6.14047373444	2.72781729689
Faroese_2.8	RANDOM	5845087	6.70440047675_5.96814441278	3.92958070368
Catalan_2.8	RANDOM	7866848	6.9424317159_6.09403012341	4.00421382209
Galician_2.8	RANDOM	3216175	6.9042382318_6.61095710916	6.04318153271
Ancient_Greek_2.8	RANDOM	6429764	8.43111781796_7.66836860863	3.40067919239
French_2.8	RANDOM	967618	7.30424825811_6.30623554898	3.67829165685
Polish_2.8	RANDOM	6969445	8.71978086187_8.13662766892	3.00285282585
Romanian_2.8	RANDOM	4366	8.00609274184_7.18439485517	3.81953561051
Icelandic_2.8	RANDOM	1397676	7.58745292127_6.92379937386	5.49601757787
Chinese_2.8	RANDOM	5680901	8.1048766083_7.6117529518	3.17212033564
Russian_2.8	RANDOM	1167573	9.245975441_8.53169474624	3.02474721932
French_2.8	RANDOM	8477049	7.30424825811_6.51765510066	4.16666372573
Bambara_2.8	RANDOM	4364110	5.33384781381_4.499828468	3.07198820168
Hebrew_2.8	RANDOM	6343063	7.14094557019_6.56985921954	4.19505390166
Hebrew_2.8	RANDOM	7936536	7.14094557019_6.53276509604	4.00547050746
Portuguese_2.8	RANDOM	5576148	7.18828702825_6.52712934101	3.75531252835
Scottish_Gaelic_2.8	RANDOM	4799287	6.42959187247_5.78316020803	4.12372596079
Welsh_2.8	RANDOM	1594887	6.8932721418_6.37059211226	3.37494854827
Erzya_2.8	RANDOM	4134526	8.19304814923_8.05476106519	2.53826508146
Scottish_Gaelic_2.8	RANDOM	6608227	6.42959187247_5.71625456193	4.30544213446
Upper_Sorbian_2.8	RANDOM	381897	7.7165899812_7.44748082954	3.54918513308
Old_French_2.8	RANDOM	2163358	7.05139088845_6.30123156333	3.36960839398
Croatian_2.8	RANDOM	3812939	8.48054534126_7.92815238415	3.46729910849
Bulgarian_2.8	RANDOM	1073886	8.09323744463_7.51577718106	2.98583198458
Coptic_2.8	RANDOM	5078132	5.55989604046_4.8447698218	3.6705976643
Latvian_2.8	RANDOM	1917109	8.96262163073_8.5977842761	3.67046386775
Italian_2.8	RANDOM	8736922	7.37224976657_6.53837532641	4.23859066004
Galician_2.8	RANDOM	6136897	6.9042382318_6.53335147724	4.41570250241
Faroese_2.8	RANDOM	858371	6.70440047675_6.07046646641	4.06290722334
English_2.8	RANDOM	9632975	7.39497270518_6.76355993654	3.31714878759
Erzya_2.8	RANDOM	9052742	8.19304814923_8.05981664685	3.09370321444
Lithuanian_2.8	RANDOM	7443212	8.72058336465_8.21744802649	3.12269383923
Bulgarian_2.8	RANDOM	3689304	8.09323744463_7.50400510554	2.92456467105
Ancient_Greek_2.8	RANDOM	4597152	8.43111781796_7.67231274767	3.02712337646
North_Sami_2.8	RANDOM	9806671	7.75880167611_7.44813197488	2.88309499489
Hindi_2.8	RANDOM	8096602	7.1887846971_6.30571018519	3.90805736589
Hungarian_2.8	RANDOM	4878835	8.24699378298_8.02362021142	3.38594045025
English_2.8	RANDOM	5126619	7.39497270518_6.78182984188	4.33433451482
Komi_Zyrian_2.8	RANDOM	6788459	8.00842326657_7.92124645159	3.01263758663
Ancient_Greek_2.8	RANDOM	3622956	8.43111781796_7.71956361396	2.87189245936
Naija_2.8	RANDOM	816346	5.65820563244_4.73517079123	5.72507350874
Faroese_2.8	RANDOM	6814040	6.70440047675_6.06324931788	3.90224084626
Czech_2.8	RANDOM	4013447	9.05221642423_8.2028633886	3.6773875426
Wolof_2.8	RANDOM	8292672	6.67615833577_6.07685898283	4.15665725456
Faroese_2.8	RANDOM	338673	6.70440047675_6.05015647035	4.1412729642
Romanian_2.8	RANDOM	329704	8.00609274184_7.15940537726	3.6910106194
Old_Church_Slavonic_2.8	RANDOM	5253594	7.14355858817_6.35623927302	2.99388970229
Croatian_2.8	RANDOM	7587226	8.48054534126_8.01053390583	3.34944716484
Spanish_2.8	RANDOM	3380289	7.34145194481_6.65392975641	4.4005128051
Bambara_2.8	RANDOM	5867692	5.33384781381_4.49697135652	3.58291086736
Korean_2.8	RANDOM	3874452	10.1703528661_9.86259636747	2.63449398631
Estonian_2.8	RANDOM	7771039	9.16136152662_8.72109859237	3.04123636814
Romanian_2.8	RANDOM	8442544	8.00609274184_7.20701397405	3.25525090411
Turkish_2.8	RANDOM	7877307	9.23123992342_8.38462965415	2.60438754506
Upper_Sorbian_2.8	RANDOM	1546452	7.7165899812_7.48167908825	3.23390784383
Arabic_2.8	RANDOM	7716242	3.18569802223_2.53054555436	4.61698776879
Armenian_2.8	RANDOM	5142473	8.38778667396_8.08641808837	3.46041202533
Thai_2.8	RANDOM	9154812	6.99135476575_6.67741916846	3.89767220903
Croatian_2.8	RANDOM	3835571	8.48054534126_8.04926150549	4.30306676131
Indonesian_2.8	RANDOM	9796448	8.12437959059_7.6900512339	3.65999298789
Slovenian_2.8	RANDOM	8912255	8.26033644521_7.8670015413	3.14805056439
Upper_Sorbian_2.8	RANDOM	4120870	7.7165899812_7.46105437296	3.23203189119
Dutch_2.8	RANDOM	2682577	7.57654997276_7.00515608051	3.43261983235
Afrikaans_2.8	RANDOM	6958494	6.67569446775_6.05250134202	4.05146286221
Swedish_2.8	RANDOM	563662	7.69697931331_7.24934860396	3.78304395796
North_Sami_2.8	RANDOM	879615	7.75880167611_7.45173328648	2.59519918284
Scottish_Gaelic_2.8	RANDOM	6216744	6.42959187247_5.76395891138	4.51577159243
Dutch_2.8	RANDOM	3118114	7.57654997276_6.95464538469	3.60470918698
Komi_Zyrian_2.8	RANDOM	8963322	8.00842326657_7.93071538952	2.81383340128
Classical_Chinese_2.8	RANDOM	2023952	6.64604347414_5.70522918767	1.85002435734
Serbian_2.8	RANDOM	9994871	8.06528273959_7.47082249465	3.51084042645
Latvian_2.8	RANDOM	5365085	8.96262163073_8.56352942647	2.74624347086
North_Sami_2.8	RANDOM	9702788	7.75880167611_7.4601909287	2.24218590398
Croatian_2.8	RANDOM	9319197	8.48054534126_7.94621275797	3.87466462938
Armenian_2.8	RANDOM	8963074	8.38778667396_8.09663933094	3.86430198503
Latvian_2.8	RANDOM	7330229	8.96262163073_8.57759918829	3.45531106242
Ukrainian_2.8	RANDOM	6775218	9.00488465796_8.74554544339	3.13136192528
Czech_2.8	RANDOM	3759488	9.05221642423_8.25233938806	3.87203378805
Basque_2.8	RANDOM	1560161	8.45484310813_7.98203993041	3.40031762607
Romanian_2.8	RANDOM	2543359	8.00609274184_7.21324715804	3.76332258503
Hindi_2.8	RANDOM	2532756	7.1887846971_6.29484689328	4.95675271952
Komi_Zyrian_2.8	RANDOM	2773394	8.00842326657_7.954599325	3.47737464329
Catalan_2.8	RANDOM	1323966	6.9424317159_6.05325755361	4.63117934556
Galician_2.8	RANDOM	7637027	6.9042382318_6.49682162567	4.36940168316
Old_French_2.8	RANDOM	2985021	7.05139088845_6.28828043106	3.21712116659
Scottish_Gaelic_2.8	RANDOM	7625950	6.42959187247_5.7707623241	4.05732007605
Serbian_2.8	RANDOM	8823414	8.06528273959_7.41701872884	2.96579243209
Croatian_2.8	RANDOM	1347861	8.48054534126_7.98285117291	3.31261354476
Irish_2.8	RANDOM	3609925	7.36585182827_6.73802098701	3.82797228917
Amharic_2.8	RANDOM	1084979	5.72899089684_5.28847557184	2.38169301377
Basque_2.8	RANDOM	5566119	8.45484310813_8.04694309228	3.07462037158
Chinese_2.8	RANDOM	9180729	8.1048766083_7.67071082506	3.92656220202
Indonesian_2.8	RANDOM	6099039	8.12437959059_7.68821182425	3.79086380436
Ancient_Greek_2.8	RANDOM	7435262	8.43111781796_7.58420794164	4.35398333042
Cantonese_2.8	RANDOM	3752751	5.92291226847_5.53634727365	2.82768777614
North_Sami_2.8	RANDOM	3826851	7.75880167611_7.48956682851	2.63682328907
Irish_2.8	RANDOM	2323520	7.36585182827_6.65684402163	3.98353001859
Slovak_2.8	RANDOM	4695515	8.38707949151_7.96935389258	2.95339365923
Hebrew_2.8	RANDOM	8034828	7.14094557019_6.53872322238	3.36279178474
Latin_2.8	RANDOM	1220097	8.13805400927_7.61914707004	3.35823314439
Turkish_2.8	RANDOM	3658388	9.23123992342_8.45492173055	2.49601504909
Arabic_2.8	RANDOM	1474425	3.18569802223_2.50712697584	5.49538265217
Hebrew_2.8	RANDOM	3765358	7.14094557019_6.61340285589	3.88089777674
Slovenian_2.8	RANDOM	4873397	8.26033644521_7.86885898838	4.47625115181
Belarusian_2.8	RANDOM	3521466	8.96501629969_8.31464266713	3.1247459361
Romanian_2.8	RANDOM	2136462	8.00609274184_7.18001447449	3.83327105588
Slovenian_2.8	RANDOM	6936903	8.26033644521_7.92618471565	3.51904803041
Amharic_2.8	RANDOM	7547248	5.72899089684_5.23633162046	2.94161142274
Komi_Zyrian_2.8	RANDOM	1166699	8.00842326657_7.95180658418	3.32776192417
Urdu_2.8	RANDOM	7773997	7.13773334847_6.29217829941	4.28664296033
Dutch_2.8	RANDOM	4124368	7.57654997276_6.93961134118	3.84944042689
Old_East_Slavic_2.8	RANDOM	551832	8.31255790664_7.61743057712	2.9713546456
Uyghur_2.8	RANDOM	1900711	8.51360741593_8.35589253548	2.35736980246
Spanish_2.8	RANDOM	2639492	7.34145194481_6.69186184369	3.97757807099
Ancient_Greek_2.8	RANDOM	4192981	8.43111781796_7.59442477667	3.37218191941
Faroese_2.8	RANDOM	2503459	6.70440047675_6.02181936882	3.24593096047
Vietnamese_2.8	RANDOM	6033474	7.14693337176_6.81397785363	3.27089328799
Kazakh_2.8	RANDOM	1934978	8.14772049101_7.96974835895	2.71896223852
Old_East_Slavic_2.8	RANDOM	1459229	8.31255790664_7.64012688599	4.00350060563
Japanese_2.8	RANDOM	254112	1.94946117468_1.41702540253	3.70876939359
Swedish_2.8	RANDOM	8035801	7.69697931331_7.20914636673	3.85087973985
Welsh_2.8	RANDOM	5844577	6.8932721418_6.39489763839	3.46803660197
Bambara_2.8	RANDOM	8669599	5.33384781381_4.56183167847	3.603650106
Erzya_2.8	RANDOM	7496452	8.19304814923_8.08961280839	2.57868780273
Polish_2.8	RANDOM	7547279	8.71978086187_8.16035168157	2.76400447649
Portuguese_2.8	RANDOM	8497299	7.18828702825_6.72765767396	4.82650979598
Coptic_2.8	RANDOM	3958661	5.55989604046_4.84349568326	4.67897870392
Hebrew_2.8	RANDOM	5149805	7.14094557019_6.62682527707	4.12119839902
Hindi_2.8	RANDOM	2306844	7.1887846971_6.21060770579	3.47518401176
Czech_2.8	RANDOM	5080124	9.05221642423_8.13491678915	3.49714593709
Urdu_2.8	RANDOM	1613445	7.13773334847_6.3834571351	4.36762021177
Dutch_2.8	RANDOM	1247609	7.57654997276_6.92109505922	3.52936300016
North_Sami_2.8	RANDOM	9270386	7.75880167611_7.52826081444	2.28258426966
Bulgarian_2.8	RANDOM	1918216	8.09323744463_7.61707897158	2.95792701276
Urdu_2.8	RANDOM	3605066	7.13773334847_6.09094848036	3.8050021431
Upper_Sorbian_2.8	RANDOM	364253	7.7165899812_7.46042025815	3.4706296166
Vietnamese_2.8	RANDOM	2104169	7.14693337176_6.85503269254	3.1391529316
Icelandic_2.8	RANDOM	3521174	7.58745292127_6.95153008872	4.33294556626
Hindi_2.8	RANDOM	7564301	7.1887846971_6.18271259374	4.11454204864
Old_East_Slavic_2.8	RANDOM	4394128	8.31255790664_7.56553804399	3.63497307958
Upper_Sorbian_2.8	RANDOM	5554473	7.7165899812_7.43657553513	2.85543440028
Classical_Chinese_2.8	RANDOM	9403517	6.64604347414_5.67439662277	2.02994079293
Mbya_Guarani_2.8	RANDOM	5629380	1.67886952047_1.16757246888	2.8882778287
Komi_Zyrian_2.8	RANDOM	1676880	8.00842326657_7.96427136638	2.80663133578
Komi_Zyrian_2.8	RANDOM	9563387	8.00842326657_7.92978299553	2.95243919011
Portuguese_2.8	RANDOM	1684775	7.18828702825_6.65194041851	3.63170197101
Mbya_Guarani_2.8	RANDOM	6942863	1.67886952047_1.15903977601	3.25471025563
Bulgarian_2.8	RANDOM	416788	8.09323744463_7.56869313931	2.96623913203
Thai_2.8	RANDOM	252569	6.99135476575_6.64479682211	3.68574821853
Gothic_2.8	RANDOM	3992960	7.08260227555_6.47598896223	3.45010513668
Catalan_2.8	RANDOM	2982079	6.9424317159_6.17512421779	4.05814780694
Vietnamese_2.8	RANDOM	6220868	7.14693337176_6.7910610023	2.34004825441
Gothic_2.8	RANDOM	2477194	7.08260227555_6.4543411627	2.74234504856
Akkadian_2.8	RANDOM	1562116	6.68098628559_4.56871157999	4.16191411252
Faroese_2.8	RANDOM	2200198	6.70440047675_6.06748135879	4.97465314153
Kazakh_2.8	RANDOM	781768	8.14772049101_8.01572103404	2.49511002445
Swedish_2.8	RANDOM	1068811	7.69697931331_7.24526606254	3.97547180768
Spanish_2.8	RANDOM	8721356	7.34145194481_6.53712114973	4.29579351849
Sanskrit_2.8	RANDOM	4136716	7.88649342905_7.27609824868	2.35430760453
Czech_2.8	RANDOM	3867454	9.05221642423_8.17117820979	3.27731635295
Komi_Zyrian_2.8	RANDOM	5601699	8.00842326657_7.95176234285	2.5610816687
French_2.8	RANDOM	3450030	7.30424825811_6.34895199709	3.74515498545
Chinese_2.8	RANDOM	605561	8.1048766083_7.6202826597	3.6431647702
Arabic_2.8	RANDOM	4156431	3.18569802223_2.55786846513	5.24946264096
Catalan_2.8	RANDOM	5007568	6.9424317159_6.25337133173	5.03993897513
Sanskrit_2.8	RANDOM	9285746	7.88649342905_7.21529717789	2.9835764936
Breton_2.8	RANDOM	7043997	6.6744745936_6.0864623055	2.85473605391
Hebrew_2.8	RANDOM	9675521	7.14094557019_6.58903393217	3.97922083613
Icelandic_2.8	RANDOM	7012997	7.58745292127_6.88736569617	5.03863239784
Latvian_2.8	RANDOM	9224914	8.96262163073_8.60174107751	2.99686912637
