Arabic_2.8	RANDOM	6789217	3.18569802223_2.4929840752	5.79018263641	SOV	NAD_
Greek_2.8	RANDOM	9605126	7.52098232728_6.920314132	4.76820937345	SVO	DNA_
Manx_2.8	RANDOM	491519	5.78963371805_4.9466315466	2.50204958032	SOV	AD_N
Turkish_2.8	RANDOM	1230428	9.18461322307_8.38480593445	2.33765101982	OSV	A_DN
Old_French_2.8	RANDOM	8492342	7.05139088845_6.27994967927	3.98241888908	SOV	ADN_
Breton_2.8	RANDOM	6339117	6.6744745936_6.09450336061	2.59228753276	SOV	DA_N
Persian_2.8	RANDOM	2966585	7.66512142702_7.01620394443	3.7567487704	SVO	DAN_
Old_Church_Slavonic_2.8	RANDOM	9596671	7.14355858817_6.26735196663	2.9979306979	SVO	DA_N
Buryat_2.8	RANDOM	7000228	8.12523578009_7.98288977659	2.41322537112	SOV	ADN_
Naija_2.8	RANDOM	7425123	5.65820563244_4.7598160114	5.05872341719	SVO	A_ND
Armenian_2.8	RANDOM	3211104	8.38778667396_8.08230997642	3.45991138702	SOV	ADN_
Croatian_2.8	RANDOM	6130450	8.48054534126_7.9076202239	3.64276862736	SOV	AND_
Ukrainian_2.8	RANDOM	5217395	9.00488465796_8.71269705248	2.88574101878	SVO	A_ND
Hebrew_2.8	RANDOM	7348233	7.14094557019_6.48406837335	3.77258318969	SVO	NA_D
Ukrainian_2.8	RANDOM	5085932	9.00488465796_8.68758002059	3.60629501491	SOV	NDA_
Belarusian_2.8	RANDOM	4270253	8.96501629969_8.25800955288	2.96844447834	OSV	NA_D
Amharic_2.8	RANDOM	6828882	5.72899089684_5.23049980655	2.76440591535	SOV	A_DN
Amharic_2.8	RANDOM	8784333	5.72899089684_5.26420703934	1.95372259052	OSV	NAD_
Kazakh_2.8	RANDOM	4341794	8.14772049101_7.95203346307	2.16218418908	OSV	NDA_
Amharic_2.8	RANDOM	3049253	5.72899089684_5.17767475527	2.8619326874	OSV	NDA_
Coptic_2.8	RANDOM	6214981	5.55989604046_4.72840839748	4.12486833066	SVO	AND_
Ukrainian_2.8	RANDOM	9360055	9.00488465796_8.72577627545	3.42958635246	SVO	NDA_
Kazakh_2.8	RANDOM	2942772	8.14772049101_8.01496761133	2.29122521054	SVO	NA_D
Estonian_2.8	RANDOM	7587157	9.16136152662_8.68692285352	2.96339536517	SOV	DA_N
French_2.8	RANDOM	553423	7.30424825811_6.32384289884	5.00078159626	SOV	AN_D
Basque_2.8	RANDOM	1089697	8.45484310813_8.05621179122	2.61301831789	SOV	DAN_
Faroese_2.8	RANDOM	281430	6.70440047675_5.97126759968	3.10430027851	SVO	AN_D
Swedish_2.8	RANDOM	8979038	7.69697931331_7.20803025494	3.100255502	SVO	AN_D
Serbian_2.8	RANDOM	5865120	8.06528273959_7.46386532913	4.01923480796	SOV	ADN_
English_2.8	RANDOM	1436213	7.39497270518_6.74316816087	3.59953033888	SVO	AD_N
Cantonese_2.8	RANDOM	2322818	5.92291226847_5.52669966115	3.59509081983	SOV	NA_D
Portuguese_2.8	RANDOM	8898187	7.18828702825_6.54756289437	3.84285295377	SOV	NDA_
Catalan_2.8	RANDOM	9524577	6.9424317159_5.98281497437	4.89693133862	SOV	AND_
Romanian_2.8	RANDOM	1795918	8.00609274184_7.19771521044	3.57831019922	SVO	A_DN
Dutch_2.8	RANDOM	5307789	7.57654997276_6.88774130116	3.60173928441	OSV	A_DN
Serbian_2.8	RANDOM	2169378	8.06528273959_7.54732735299	3.96701545456	SVO	AN_D
Polish_2.8	RANDOM	6516072	8.71978086187_8.02976917994	2.69987627914	SOV	DNA_
Wolof_2.8	RANDOM	115940	6.67615833577_6.07041113551	3.11870112945	SOV	AN_D
Kurmanji_2.8	RANDOM	1599243	6.86169993023_6.50483520108	2.41582593898	OSV	A_DN
Komi_Zyrian_2.8	RANDOM	7511635	8.00842326657_7.92920909595	2.43647234679	SVO	AN_D
Thai_2.8	RANDOM	6452869	6.99135476575_6.59540087752	4.47220902613	OSV	DAN_
Erzya_2.8	RANDOM	1459406	8.19304814923_8.06681849022	2.60017613386	SOV	A_DN
Akkadian_2.8	RANDOM	3583911	6.68098628559_4.67162065595	3.60061470161	SVO	DAN_
Mbya_Guarani_2.8	RANDOM	4849942	1.67886952047_1.18106578041	2.27355127813	SOV	AN_D
Hindi_2.8	RANDOM	8219511	7.1887846971_6.09917363413	3.22450036742	OSV	DAN_
Manx_2.8	RANDOM	6292158	5.78963371805_4.90735630372	2.09343483636	SOV	DA_N
Uyghur_2.8	RANDOM	2524551	8.51360741593_8.30729750287	2.86897361514	OSV	NA_D
Uyghur_2.8	RANDOM	2325442	8.51360741593_8.34149598391	2.73490813648	OSV	ADN_
Old_East_Slavic_2.8	RANDOM	3163806	8.31255790664_7.5757804486	2.67853405798	OSV	DA_N
Breton_2.8	RANDOM	4699720	6.6744745936_6.21992122854	2.79009110196	SVO	ADN_
Lithuanian_2.8	RANDOM	6205769	8.72058336465_8.21575456761	2.97181310751	OSV	AND_
Bambara_2.8	RANDOM	9660223	5.33384781381_4.50594340438	3.5305558116	SVO	NDA_
Maltese_2.8	RANDOM	7681557	7.32924122663_6.7789934237	3.9592601515	OSV	DA_N
Armenian_2.8	RANDOM	3232240	8.38778667396_8.08219042014	3.42927232221	SVO	DA_N
Kazakh_2.8	RANDOM	8854947	8.14772049101_7.96407222617	2.38250475414	OSV	DA_N
Naija_2.8	RANDOM	9717845	5.65820563244_4.60571487283	4.37641034213	SVO	AND_
Lithuanian_2.8	RANDOM	5469425	8.72058336465_8.21398814835	2.96845711106	SVO	A_ND
Hungarian_2.8	RANDOM	6114818	8.24699378298_8.06649767972	3.74977487291	OSV	AND_
Swedish_2.8	RANDOM	299729	7.69697931331_7.21379995734	3.99932640381	SVO	DNA_
Indonesian_2.8	RANDOM	2910181	8.12437959059_7.64212536998	3.45496910289	SOV	DAN_
Coptic_2.8	RANDOM	4607721	5.55989604046_4.71835310141	5.05711014426	OSV	NAD_
Naija_2.8	RANDOM	1112093	5.65820563244_4.71816664462	4.08240576825	SVO	AN_D
Ukrainian_2.8	RANDOM	1643688	9.00488465796_8.71597889011	3.31663293949	OSV	NDA_
Hungarian_2.8	RANDOM	949940	8.24699378298_8.01526553759	3.83389978214	SOV	DA_N
Danish_2.8	RANDOM	1691878	7.5946802527_7.17071911428	3.85784585102	SOV	AND_
Turkish_2.8	RANDOM	2215237	9.18461322307_8.42202570726	2.43672287596	OSV	A_ND
French_2.8	RANDOM	2175522	7.30424825811_6.29529657279	3.8187008064	SOV	AND_
English_2.8	RANDOM	4584013	7.39497270518_6.68370107565	3.99361691835	SOV	AD_N
Lithuanian_2.8	RANDOM	7062352	8.72058336465_8.19192688164	2.86814237771	SOV	A_DN
Icelandic_2.8	RANDOM	5412047	7.58745292127_6.87700988933	5.30393332308	SVO	A_DN
Breton_2.8	RANDOM	8532257	6.6744745936_6.13216898378	3.16510670161	OSV	AN_D
Belarusian_2.8	RANDOM	3712797	8.96501629969_8.21811505182	2.81495174468	OSV	DNA_
Komi_Zyrian_2.8	RANDOM	9882370	8.00842326657_7.92135427594	2.33564342981	SVO	NA_D
Estonian_2.8	RANDOM	9166835	9.16136152662_8.70720046302	3.11735273463	SVO	NA_D
Japanese-GSD_2.8	RANDOM	4403522	7.18612292904_6.57339887105	3.85288087493	SOV	A_DN
Breton_2.8	RANDOM	8057682	6.6744745936_6.11759739983	2.50443030076	SOV	AD_N
Chinese_2.8	RANDOM	7173616	8.1048766083_7.60053684956	3.74431059691	OSV	A_ND
Ukrainian_2.8	RANDOM	8302916	9.00488465796_8.74323570092	2.74593641883	OSV	NDA_
Upper_Sorbian_2.8	RANDOM	7678486	7.7165899812_7.4147755245	3.38539101888	SOV	NAD_
Coptic_2.8	RANDOM	7325779	5.55989604046_4.73708471788	5.17561254866	SOV	NA_D
Maltese_2.8	RANDOM	9413090	7.32924122663_6.85141977739	3.71115393881	OSV	ADN_
Romanian_2.8	RANDOM	4862036	8.00609274184_7.1717463203	4.23044662082	SOV	DA_N
Vietnamese_2.8	RANDOM	237221	7.14693337176_6.79117169081	2.87799773262	SOV	ADN_
Bambara_2.8	RANDOM	9536499	5.33384781381_4.52747109221	3.69978799889	SOV	NAD_
Korean_2.8	RANDOM	6237926	10.1703528661_9.87926712544	2.91180477108	SVO	A_DN
Arabic_2.8	RANDOM	747548	3.18569802223_2.53817519409	5.55959103803	SVO	AD_N
Catalan_2.8	RANDOM	4149491	6.9424317159_6.07284229149	3.78741813161	OSV	NDA_
Coptic_2.8	RANDOM	3108028	5.55989604046_4.76975042514	4.35424776735	SVO	NDA_
Welsh_2.8	RANDOM	2850815	6.8932721418_6.39585844763	3.45429503214	OSV	ADN_
Italian_2.8	RANDOM	1194697	7.37224976657_6.3748566756	3.79338147248	OSV	A_DN
Spanish_2.8	RANDOM	912691	7.34145194481_6.63628389179	3.99405349542	SVO	NDA_
Persian_2.8	RANDOM	3220113	7.66512142702_6.87346714981	3.17614535512	SOV	NAD_
Hungarian_2.8	RANDOM	6628971	8.24699378298_8.05277363818	4.75270878722	OSV	ADN_
English_2.8	RANDOM	3315781	7.39497270518_6.73112763835	3.58334945778	SVO	DAN_
Western_Armenian_2.8	RANDOM	3462900	8.14694790414_7.9388396726	2.99015527163	OSV	NAD_
Uyghur_2.8	RANDOM	9598425	8.51360741593_8.36364085123	2.88751899434	OSV	A_DN
Wolof_2.8	RANDOM	8579984	6.67615833577_6.12165961516	3.74880538662	OSV	NAD_
Dutch_2.8	RANDOM	1761004	7.57654997276_6.88265717898	3.99480870689	SOV	AND_
Russian_2.8	RANDOM	9971370	9.245975441_8.51218988134	2.99127492944	SVO	DA_N
Basque_2.8	RANDOM	9893419	8.45484310813_8.05234942691	2.68255884784	OSV	AND_
Gothic_2.8	RANDOM	8280453	7.08260227555_6.42840502733	2.60795033544	OSV	AND_
Romanian_2.8	RANDOM	3680634	8.00609274184_7.09689551064	3.27105979681	SOV	NAD_
Portuguese_2.8	RANDOM	1890120	7.18828702825_6.41750694509	4.24361367956	SOV	NA_D
Slovak_2.8	RANDOM	5820221	8.38707949151_7.99253231419	2.14518811466	SVO	NA_D
Polish_2.8	RANDOM	703800	8.71978086187_8.08160327656	2.78819311189	SVO	NDA_
Croatian_2.8	RANDOM	5749259	8.48054534126_7.92212095027	3.399912172	OSV	AN_D
Kazakh_2.8	RANDOM	5940950	8.14772049101_7.96950902471	2.55080141266	OSV	DA_N
Indonesian_2.8	RANDOM	8018704	8.12437959059_7.64742053169	3.26874643916	SVO	DA_N
Kurmanji_2.8	RANDOM	3418416	6.86169993023_6.48365129887	3.41254406223	SOV	AND_
Swedish_2.8	RANDOM	8640796	7.69697931331_7.21649421242	3.7836130306	SOV	A_ND
