idForProcess	language	dependency	weight
2890885	Akkadian_2.8	iobj	42
2890885	Akkadian_2.8	fixed	44
2890885	Akkadian_2.8	cop	46
2890885	Akkadian_2.8	mark	48
2890885	Akkadian_2.8	xcomp	50
2890885	Akkadian_2.8	nummod	52
2890885	Akkadian_2.8	case	54
2890885	Akkadian_2.8	nsubj	56
2890885	Akkadian_2.8	flat	58
7628511	Akkadian_2.8	flat	0
7628511	Akkadian_2.8	case	2
7628511	Akkadian_2.8	nsubj	4
7628511	Akkadian_2.8	xcomp	6
7628511	Akkadian_2.8	iobj	8
7628511	Akkadian_2.8	obj	10
7628511	Akkadian_2.8	csubj	12
7628511	Akkadian_2.8	dep	14
7628511	Akkadian_2.8	ccomp	16
7628511	Akkadian_2.8	mark	18
7628511	Akkadian_2.8	compound	20
7628511	Akkadian_2.8	cop	22
7628511	Akkadian_2.8	HEAD	24
7628511	Akkadian_2.8	vocative	26
7628511	Akkadian_2.8	discourse	28
7628511	Akkadian_2.8	advcl	30
7628511	Akkadian_2.8	obl	32
7628511	Akkadian_2.8	advmod	34
7628511	Akkadian_2.8	nmod	36
7628511	Akkadian_2.8	amod	38
7628511	Akkadian_2.8	root	40
7628511	Akkadian_2.8	parataxis	42
7628511	Akkadian_2.8	fixed	44
7628511	Akkadian_2.8	nummod	46
7628511	Akkadian_2.8	conj	48
7628511	Akkadian_2.8	appos	50
7628511	Akkadian_2.8	list	52
7628511	Akkadian_2.8	det	54
7628511	Akkadian_2.8	acl	56
7628511	Akkadian_2.8	cc	58
9456897	Akkadian_2.8	obl	0
9456897	Akkadian_2.8	xcomp	2
9456897	Akkadian_2.8	flat	4
9456897	Akkadian_2.8	iobj	6
9456897	Akkadian_2.8	vocative	8
9456897	Akkadian_2.8	advmod	10
9456897	Akkadian_2.8	case	12
9456897	Akkadian_2.8	fixed	14
9456897	Akkadian_2.8	discourse	16
9456897	Akkadian_2.8	cop	18
9456897	Akkadian_2.8	HEAD	20
9456897	Akkadian_2.8	root	22
9456897	Akkadian_2.8	compound	24
9456897	Akkadian_2.8	mark	26
9456897	Akkadian_2.8	dep	28
9456897	Akkadian_2.8	csubj	30
9456897	Akkadian_2.8	nmod	32
9456897	Akkadian_2.8	amod	34
9456897	Akkadian_2.8	det	36
9456897	Akkadian_2.8	obj	38
9456897	Akkadian_2.8	nummod	40
9456897	Akkadian_2.8	advcl	42
9456897	Akkadian_2.8	nsubj	44
9456897	Akkadian_2.8	ccomp	46
9456897	Akkadian_2.8	parataxis	48
9456897	Akkadian_2.8	conj	50
9456897	Akkadian_2.8	appos	52
9456897	Akkadian_2.8	cc	54
9456897	Akkadian_2.8	acl	56
9456897	Akkadian_2.8	list	58
7880831	Akkadian_2.8	flat	0
7880831	Akkadian_2.8	case	2
7880831	Akkadian_2.8	cop	4
7880831	Akkadian_2.8	nsubj	6
7880831	Akkadian_2.8	xcomp	8
7880831	Akkadian_2.8	iobj	10
7880831	Akkadian_2.8	obj	12
7880831	Akkadian_2.8	csubj	14
7880831	Akkadian_2.8	dep	16
7880831	Akkadian_2.8	ccomp	18
7880831	Akkadian_2.8	mark	20
7880831	Akkadian_2.8	compound	22
7880831	Akkadian_2.8	HEAD	24
7880831	Akkadian_2.8	vocative	26
7880831	Akkadian_2.8	nmod	28
7880831	Akkadian_2.8	discourse	30
7880831	Akkadian_2.8	amod	32
7880831	Akkadian_2.8	advcl	34
7880831	Akkadian_2.8	obl	36
7880831	Akkadian_2.8	nummod	38
7880831	Akkadian_2.8	advmod	40
7880831	Akkadian_2.8	parataxis	42
7880831	Akkadian_2.8	conj	44
7880831	Akkadian_2.8	root	46
7880831	Akkadian_2.8	appos	48
7880831	Akkadian_2.8	fixed	50
7880831	Akkadian_2.8	det	52
7880831	Akkadian_2.8	cc	54
7880831	Akkadian_2.8	list	56
7880831	Akkadian_2.8	acl	58
123105	Akkadian_2.8	flat	0
123105	Akkadian_2.8	fixed	2
123105	Akkadian_2.8	obl	4
123105	Akkadian_2.8	ccomp	6
123105	Akkadian_2.8	compound	8
123105	Akkadian_2.8	cop	10
123105	Akkadian_2.8	advcl	12
123105	Akkadian_2.8	xcomp	14
123105	Akkadian_2.8	advmod	16
123105	Akkadian_2.8	csubj	18
123105	Akkadian_2.8	mark	20
123105	Akkadian_2.8	discourse	22
123105	Akkadian_2.8	case	24
123105	Akkadian_2.8	HEAD	26
123105	Akkadian_2.8	vocative	28
123105	Akkadian_2.8	nmod	30
123105	Akkadian_2.8	iobj	32
123105	Akkadian_2.8	amod	34
123105	Akkadian_2.8	dep	36
123105	Akkadian_2.8	obj	38
123105	Akkadian_2.8	nsubj	40
123105	Akkadian_2.8	parataxis	42
123105	Akkadian_2.8	nummod	44
123105	Akkadian_2.8	conj	46
123105	Akkadian_2.8	root	48
123105	Akkadian_2.8	det	50
123105	Akkadian_2.8	acl	52
123105	Akkadian_2.8	appos	54
123105	Akkadian_2.8	list	56
123105	Akkadian_2.8	cc	58
6191055	Akkadian_2.8	flat	0
6191055	Akkadian_2.8	case	2
6191055	Akkadian_2.8	cop	4
6191055	Akkadian_2.8	nsubj	6
6191055	Akkadian_2.8	xcomp	8
6191055	Akkadian_2.8	iobj	10
6191055	Akkadian_2.8	obj	12
6191055	Akkadian_2.8	csubj	14
6191055	Akkadian_2.8	dep	16
6191055	Akkadian_2.8	ccomp	18
6191055	Akkadian_2.8	compound	20
6191055	Akkadian_2.8	mark	22
6191055	Akkadian_2.8	HEAD	24
6191055	Akkadian_2.8	vocative	26
6191055	Akkadian_2.8	advcl	28
6191055	Akkadian_2.8	discourse	30
6191055	Akkadian_2.8	obl	32
6191055	Akkadian_2.8	advmod	34
6191055	Akkadian_2.8	nmod	36
6191055	Akkadian_2.8	amod	38
6191055	Akkadian_2.8	nummod	40
6191055	Akkadian_2.8	root	42
6191055	Akkadian_2.8	fixed	44
6191055	Akkadian_2.8	parataxis	46
6191055	Akkadian_2.8	conj	48
6191055	Akkadian_2.8	list	50
6191055	Akkadian_2.8	appos	52
6191055	Akkadian_2.8	det	54
6191055	Akkadian_2.8	acl	56
6191055	Akkadian_2.8	cc	58
5927398	Akkadian_2.8	parataxis	0
5927398	Akkadian_2.8	obl	2
5927398	Akkadian_2.8	vocative	4
5927398	Akkadian_2.8	discourse	6
5927398	Akkadian_2.8	fixed	8
5927398	Akkadian_2.8	flat	10
5927398	Akkadian_2.8	cop	12
5927398	Akkadian_2.8	advmod	14
5927398	Akkadian_2.8	case	16
5927398	Akkadian_2.8	HEAD	18
5927398	Akkadian_2.8	dep	20
5927398	Akkadian_2.8	compound	22
5927398	Akkadian_2.8	nmod	24
5927398	Akkadian_2.8	amod	26
5927398	Akkadian_2.8	det	28
5927398	Akkadian_2.8	xcomp	30
5927398	Akkadian_2.8	iobj	32
5927398	Akkadian_2.8	obj	34
5927398	Akkadian_2.8	advcl	36
5927398	Akkadian_2.8	mark	38
5927398	Akkadian_2.8	nsubj	40
5927398	Akkadian_2.8	root	42
5927398	Akkadian_2.8	nummod	44
5927398	Akkadian_2.8	csubj	46
5927398	Akkadian_2.8	ccomp	48
5927398	Akkadian_2.8	conj	50
5927398	Akkadian_2.8	appos	52
5927398	Akkadian_2.8	cc	54
5927398	Akkadian_2.8	list	56
5927398	Akkadian_2.8	acl	58
3906842	Akkadian_2.8	flat	0
3906842	Akkadian_2.8	fixed	2
3906842	Akkadian_2.8	obl	4
3906842	Akkadian_2.8	ccomp	6
3906842	Akkadian_2.8	root	8
3906842	Akkadian_2.8	case	10
3906842	Akkadian_2.8	cop	12
3906842	Akkadian_2.8	csubj	14
3906842	Akkadian_2.8	advcl	16
3906842	Akkadian_2.8	xcomp	18
3906842	Akkadian_2.8	compound	20
3906842	Akkadian_2.8	advmod	22
3906842	Akkadian_2.8	mark	24
3906842	Akkadian_2.8	discourse	26
3906842	Akkadian_2.8	HEAD	28
3906842	Akkadian_2.8	iobj	30
3906842	Akkadian_2.8	nsubj	32
3906842	Akkadian_2.8	vocative	34
3906842	Akkadian_2.8	nmod	36
3906842	Akkadian_2.8	amod	38
3906842	Akkadian_2.8	dep	40
3906842	Akkadian_2.8	nummod	42
3906842	Akkadian_2.8	obj	44
3906842	Akkadian_2.8	parataxis	46
3906842	Akkadian_2.8	conj	48
3906842	Akkadian_2.8	det	50
3906842	Akkadian_2.8	list	52
3906842	Akkadian_2.8	appos	54
3906842	Akkadian_2.8	cc	56
3906842	Akkadian_2.8	acl	58
3294276	Akkadian_2.8	obl	0
3294276	Akkadian_2.8	xcomp	2
3294276	Akkadian_2.8	advcl	4
3294276	Akkadian_2.8	iobj	6
3294276	Akkadian_2.8	advmod	8
3294276	Akkadian_2.8	root	10
3294276	Akkadian_2.8	cop	12
3294276	Akkadian_2.8	fixed	14
3294276	Akkadian_2.8	ccomp	16
3294276	Akkadian_2.8	csubj	18
3294276	Akkadian_2.8	flat	20
3294276	Akkadian_2.8	discourse	22
3294276	Akkadian_2.8	compound	24
3294276	Akkadian_2.8	case	26
3294276	Akkadian_2.8	mark	28
3294276	Akkadian_2.8	HEAD	30
3294276	Akkadian_2.8	nmod	32
3294276	Akkadian_2.8	vocative	34
3294276	Akkadian_2.8	amod	36
3294276	Akkadian_2.8	dep	38
3294276	Akkadian_2.8	obj	40
3294276	Akkadian_2.8	nsubj	42
3294276	Akkadian_2.8	parataxis	44
3294276	Akkadian_2.8	nummod	46
3294276	Akkadian_2.8	conj	48
3294276	Akkadian_2.8	list	50
3294276	Akkadian_2.8	det	52
3294276	Akkadian_2.8	acl	54
3294276	Akkadian_2.8	appos	56
3294276	Akkadian_2.8	cc	58
943171	Akkadian_2.8	acl	0
943171	Akkadian_2.8	appos	2
943171	Akkadian_2.8	xcomp	4
943171	Akkadian_2.8	det	6
943171	Akkadian_2.8	list	8
943171	Akkadian_2.8	nsubj	10
943171	Akkadian_2.8	dep	12
943171	Akkadian_2.8	iobj	14
943171	Akkadian_2.8	obj	16
943171	Akkadian_2.8	amod	18
943171	Akkadian_2.8	vocative	20
943171	Akkadian_2.8	nmod	22
943171	Akkadian_2.8	mark	24
943171	Akkadian_2.8	HEAD	26
943171	Akkadian_2.8	discourse	28
943171	Akkadian_2.8	advmod	30
943171	Akkadian_2.8	compound	32
943171	Akkadian_2.8	csubj	34
943171	Akkadian_2.8	advcl	36
943171	Akkadian_2.8	obl	38
943171	Akkadian_2.8	parataxis	40
943171	Akkadian_2.8	root	42
943171	Akkadian_2.8	fixed	44
943171	Akkadian_2.8	case	46
943171	Akkadian_2.8	cop	48
943171	Akkadian_2.8	ccomp	50
943171	Akkadian_2.8	conj	52
943171	Akkadian_2.8	cc	54
943171	Akkadian_2.8	flat	56
943171	Akkadian_2.8	nummod	58
9132966	Akkadian_2.8	flat	0
9132966	Akkadian_2.8	fixed	2
9132966	Akkadian_2.8	obl	4
9132966	Akkadian_2.8	root	6
9132966	Akkadian_2.8	xcomp	8
9132966	Akkadian_2.8	advcl	10
9132966	Akkadian_2.8	iobj	12
9132966	Akkadian_2.8	cop	14
9132966	Akkadian_2.8	advmod	16
9132966	Akkadian_2.8	ccomp	18
9132966	Akkadian_2.8	csubj	20
9132966	Akkadian_2.8	case	22
9132966	Akkadian_2.8	mark	24
9132966	Akkadian_2.8	compound	26
9132966	Akkadian_2.8	discourse	28
9132966	Akkadian_2.8	HEAD	30
9132966	Akkadian_2.8	dep	32
9132966	Akkadian_2.8	vocative	34
9132966	Akkadian_2.8	obj	36
9132966	Akkadian_2.8	nsubj	38
9132966	Akkadian_2.8	nmod	40
9132966	Akkadian_2.8	parataxis	42
9132966	Akkadian_2.8	amod	44
9132966	Akkadian_2.8	nummod	46
9132966	Akkadian_2.8	conj	48
9132966	Akkadian_2.8	det	50
9132966	Akkadian_2.8	list	52
9132966	Akkadian_2.8	acl	54
9132966	Akkadian_2.8	appos	56
9132966	Akkadian_2.8	cc	58
6869379	Akkadian_2.8	flat	0
6869379	Akkadian_2.8	cop	2
6869379	Akkadian_2.8	obl	4
6869379	Akkadian_2.8	case	6
6869379	Akkadian_2.8	xcomp	8
6869379	Akkadian_2.8	iobj	10
6869379	Akkadian_2.8	fixed	12
6869379	Akkadian_2.8	vocative	14
6869379	Akkadian_2.8	advmod	16
6869379	Akkadian_2.8	discourse	18
6869379	Akkadian_2.8	HEAD	20
6869379	Akkadian_2.8	dep	22
6869379	Akkadian_2.8	nmod	24
6869379	Akkadian_2.8	amod	26
6869379	Akkadian_2.8	det	28
6869379	Akkadian_2.8	obj	30
6869379	Akkadian_2.8	nummod	32
6869379	Akkadian_2.8	compound	34
6869379	Akkadian_2.8	root	36
6869379	Akkadian_2.8	advcl	38
6869379	Akkadian_2.8	mark	40
6869379	Akkadian_2.8	csubj	42
6869379	Akkadian_2.8	nsubj	44
6869379	Akkadian_2.8	parataxis	46
6869379	Akkadian_2.8	ccomp	48
6869379	Akkadian_2.8	conj	50
6869379	Akkadian_2.8	appos	52
6869379	Akkadian_2.8	list	54
6869379	Akkadian_2.8	acl	56
6869379	Akkadian_2.8	cc	58
8790955	Akkadian_2.8	acl	0
8790955	Akkadian_2.8	root	2
8790955	Akkadian_2.8	parataxis	4
8790955	Akkadian_2.8	advcl	6
